workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sync-cycle,implementation,9af7a5f36,2,6,,,,10483,279,6821
sync-cycle,implementation,9af7a5f36,2,7,,,,10887,324,7422
sync-cycle,implementation,9af7a5f36,2,8,,,,9154,268,6952
sync-cycle,implementation,9af7a5f36,2,9,,,,8726,318,5860
sync-cycle,implementation,9af7a5f36,2,10,,,,8007,220,5400
sync-cycle,implementation,9af7a5f36,2,11,,,,8861,283,6248
sync-cycle,implementation,9af7a5f36,2,12,,,,9382,315,6806
sync-cycle,implementation,9af7a5f36,2,13,,,,8708,221,5912
sync-cycle,implementation,9af7a5f36,2,14,,,,10469,250,7495
sync-cycle,implementation,9af7a5f36,2,15,,,,10280,214,6950
sync-cycle,implementation,9af7a5f36,2,16,,,,12710,266,7919
sync-cycle,implementation,9af7a5f36,2,17,,,,12710,695,8031
sync-cycle,implementation,9af7a5f36,2,18,,,,11236,360,8210
sync-cycle,implementation,9af7a5f36,2,19,,,,11148,341,8215
sequential,implementation,9af7a5f36,3,0,7065903,9017853,23018,,,
sequential,implementation,9af7a5f36,3,1,7310630,7938379,19442,,,
sequential,implementation,9af7a5f36,3,2,7294262,8313720,20443,,,
sequential,implementation,9af7a5f36,3,3,7103398,7781767,20313,,,
sequential,implementation,9af7a5f36,3,4,6787530,8010665,21170,,,
sequential,implementation,9af7a5f36,3,5,6710660,7641682,19648,,,
sequential,implementation,9af7a5f36,3,6,6338107,8416596,20657,,,
sequential,implementation,9af7a5f36,3,7,7103506,8294226,19987,,,
sequential,implementation,9af7a5f36,3,8,6751725,7906838,19138,,,
sequential,implementation,9af7a5f36,3,9,6986034,7965573,18801,,,
sequential,implementation,9af7a5f36,3,10,6665391,7036447,19803,,,
sequential,implementation,9af7a5f36,3,11,7001502,7524769,19181,,,
sequential,implementation,9af7a5f36,3,12,6902085,8105066,21521,,,
sequential,implementation,9af7a5f36,3,13,7658779,7893678,20453,,,
sequential,implementation,9af7a5f36,3,14,6991728,6949922,19262,,,
sequential,implementation,9af7a5f36,3,15,8173728,8800678,20576,,,
sequential,implementation,9af7a5f36,3,16,6824970,7578435,20281,,,
sequential,implementation,9af7a5f36,3,17,7074912,9504271,22373,,,
sequential,implementation,9af7a5f36,3,18,6769324,8575339,25630,,,
sequential,implementation,9af7a5f36,3,19,7162195,8478226,26962,,,
sequential,baseline,3acc11385,3,0,6807874,6772044,19484,,,
sequential,baseline,3acc11385,3,1,6718701,6996941,21545,,,
sequential,baseline,3acc11385,3,2,6772152,7023480,17495,,,
sequential,baseline,3acc11385,3,3,7091681,7595953,19358,,,
sequential,baseline,3acc11385,3,4,7078614,7527680,18389,,,
sequential,baseline,3acc11385,3,5,7125684,8076650,36696,,,
sequential,baseline,3acc11385,3,6,6731635,8369456,19839,,,
sequential,baseline,3acc11385,3,7,6591015,7019118,18773,,,
sequential,baseline,3acc11385,3,8,6500634,7333924,19611,,,
sequential,baseline,3acc11385,3,9,6341228,7131288,18578,,,
sequential,baseline,3acc11385,3,10,6523909,6893175,18949,,,
sequential,baseline,3acc11385,3,11,7134344,7051731,19200,,,
sequential,baseline,3acc11385,3,12,6989272,8259341,36472,,,
sequential,baseline,3acc11385,3,13,6609505,7097741,18008,,,
sequential,baseline,3acc11385,3,14,6902802,7483276,19339,,,
sequential,baseline,3acc11385,3,15,7334248,8863685,20778,,,
sequential,baseline,3acc11385,3,16,7179093,8942473,19688,,,
sequential,baseline,3acc11385,3,17,6781630,7827041,18136,,,
sequential,baseline,3acc11385,3,18,7637987,8555679,19317,,,
sequential,baseline,3acc11385,3,19,6807762,8251700,18813,,,
sync-cycle,implementation,9af7a5f36,3,0,,,,18678,514,13058
sync-cycle,implementation,9af7a5f36,3,1,,,,12797,265,8082
sync-cycle,implementation,9af7a5f36,3,2,,,,13708,345,8512
sync-cycle,implementation,9af7a5f36,3,3,,,,13741,311,8629
sync-cycle,implementation,9af7a5f36,3,4,,,,13398,325,8784
sync-cycle,implementation,9af7a5f36,3,5,,,,12664,279,8044
sync-cycle,implementation,9af7a5f36,3,6,,,,11640,268,8117
sync-cycle,implementation,9af7a5f36,3,7,,,,10916,200,7378
sync-cycle,implementation,9af7a5f36,3,8,,,,10907,225,7618
sync-cycle,implementation,9af7a5f36,3,9,,,,12325,246,8926
sync-cycle,implementation,9af7a5f36,3,10,,,,12232,211,8556
sync-cycle,implementation,9af7a5f36,3,11,,,,10848,209,7375
sync-cycle,implementation,9af7a5f36,3,12,,,,8265,260,6460
sync-cycle,implementation,9af7a5f36,3,13,,,,10256,298,6690
sync-cycle,implementation,9af7a5f36,3,14,,,,14098,290,7277
sync-cycle,implementation,9af7a5f36,3,15,,,,11609,346,7842
sync-cycle,implementation,9af7a5f36,3,16,,,,12304,607,8370
sync-cycle,implementation,9af7a5f36,3,17,,,,12884,294,8289
sync-cycle,implementation,9af7a5f36,3,18,,,,12054,290,8699
sync-cycle,implementation,9af7a5f36,3,19,,,,11644,218,7414
sync-cycle,baseline,3acc11385,3,0,,,,10115,253,6481
sync-cycle,baseline,3acc11385,3,1,,,,11324,308,7579
sync-cycle,baseline,3acc11385,3,2,,,,11040,257,7753
sync-cycle,baseline,3acc11385,3,3,,,,11584,298,7807
sync-cycle,baseline,3acc11385,3,4,,,,11000,519,7483
sync-cycle,baseline,3acc11385,3,5,,,,12344,288,7288
sync-cycle,baseline,3acc11385,3,6,,,,10712,253,6484
sync-cycle,baseline,3acc11385,3,7,,,,10850,246,6590
sync-cycle,baseline,3acc11385,3,8,,,,11085,282,7380
sync-cycle,baseline,3acc11385,3,9,,,,9660,207,6609
sync-cycle,baseline,3acc11385,3,10,,,,10400,286,6592
sync-cycle,baseline,3acc11385,3,11,,,,10551,237,7025
sync-cycle,baseline,3acc11385,3,12,,,,9621,406,6496
