workload,variant,commit,batch,run,write_ns,read_ns,sync_ns,dirty_sync_ns,clean_sync_ns,unmount_ns
sequential,baseline,4cf9505a3,2,3,6672334,7180444,19103,,,
sequential,baseline,4cf9505a3,2,4,7279651,7013488,19767,,,
sequential,baseline,4cf9505a3,2,5,7189975,6985324,24565,,,
sequential,baseline,4cf9505a3,2,6,7182501,7176566,22047,,,
sequential,baseline,4cf9505a3,2,7,7128386,7510777,25199,,,
sequential,baseline,4cf9505a3,2,8,7205052,6948315,18371,,,
sequential,baseline,4cf9505a3,2,9,7069671,7557270,18917,,,
sequential,baseline,4cf9505a3,2,10,6807758,7202820,22107,,,
sequential,baseline,4cf9505a3,2,11,6712333,8542413,20445,,,
sequential,baseline,4cf9505a3,2,12,6709175,8450604,23266,,,
sequential,baseline,4cf9505a3,2,13,6615256,9820350,23113,,,
sequential,baseline,4cf9505a3,2,14,7548825,9406029,22947,,,
sequential,baseline,4cf9505a3,2,15,7582829,9550394,26607,,,
sequential,baseline,4cf9505a3,2,16,7485604,9402643,22270,,,
sequential,baseline,4cf9505a3,2,17,7028024,7764979,18322,,,
sequential,baseline,4cf9505a3,2,18,7102444,6674661,20257,,,
sequential,baseline,4cf9505a3,2,19,6619586,6180367,19417,,,
sequential,implementation,dae8d9499,2,0,6591901,6520992,18783,,,
sequential,implementation,dae8d9499,2,1,6386599,6409962,19524,,,
sequential,implementation,dae8d9499,2,2,8176415,6604347,18983,,,
sequential,implementation,dae8d9499,2,3,6804868,6304302,19121,,,
sequential,implementation,dae8d9499,2,4,6757622,6443310,19004,,,
sequential,implementation,dae8d9499,2,5,6287176,6195671,18318,,,
sequential,implementation,dae8d9499,2,6,6710525,6210481,18248,,,
sequential,implementation,dae8d9499,2,7,6566335,6196338,21113,,,
sequential,implementation,dae8d9499,2,8,6544719,6509134,18918,,,
sequential,implementation,dae8d9499,2,9,6391682,6233697,19392,,,
sequential,implementation,dae8d9499,2,10,6685665,6431573,19726,,,
sequential,implementation,dae8d9499,2,11,6602657,6616359,19067,,,
sequential,implementation,dae8d9499,2,12,6754104,6701981,20076,,,
sequential,implementation,dae8d9499,2,13,6421618,6470782,20578,,,
sequential,implementation,dae8d9499,2,14,6620598,6736941,22505,,,
sequential,implementation,dae8d9499,2,15,6290431,6192305,19159,,,
sequential,implementation,dae8d9499,2,16,6423999,6490664,20517,,,
sequential,implementation,dae8d9499,2,17,6431432,6227376,16745,,,
sequential,implementation,dae8d9499,2,18,7126851,7033977,34733,,,
sequential,implementation,dae8d9499,2,19,7257042,8091296,18918,,,
sync-cycle,baseline,4cf9505a3,2,0,,,,7518,204,5557
sync-cycle,baseline,4cf9505a3,2,1,,,,8937,228,6569
sync-cycle,baseline,4cf9505a3,2,2,,,,8099,203,5683
sync-cycle,baseline,4cf9505a3,2,3,,,,8488,250,6258
sync-cycle,baseline,4cf9505a3,2,4,,,,8718,289,5823
sync-cycle,baseline,4cf9505a3,2,5,,,,7726,216,5386
sync-cycle,baseline,4cf9505a3,2,6,,,,8252,198,5502
sync-cycle,baseline,4cf9505a3,2,7,,,,7789,176,5399
sync-cycle,baseline,4cf9505a3,2,8,,,,7624,173,5329
sync-cycle,baseline,4cf9505a3,2,9,,,,7766,195,5220
sync-cycle,baseline,4cf9505a3,2,10,,,,8634,190,5519
sync-cycle,baseline,4cf9505a3,2,11,,,,8310,211,5749
sync-cycle,baseline,4cf9505a3,2,12,,,,9466,201,6314
sync-cycle,baseline,4cf9505a3,2,13,,,,8852,264,5830
sync-cycle,baseline,4cf9505a3,2,14,,,,8700,207,5986
sync-cycle,baseline,4cf9505a3,2,15,,,,8567,228,5795
sync-cycle,baseline,4cf9505a3,2,16,,,,8687,199,5666
sync-cycle,baseline,4cf9505a3,2,17,,,,7824,162,5493
sync-cycle,baseline,4cf9505a3,2,18,,,,7646,175,5673
sync-cycle,baseline,4cf9505a3,2,19,,,,8938,218,6093
sync-cycle,implementation,dae8d9499,2,0,,,,8227,277,5772
sync-cycle,implementation,dae8d9499,2,1,,,,8296,233,6085
sync-cycle,implementation,dae8d9499,2,2,,,,8769,204,5989
sync-cycle,implementation,dae8d9499,2,3,,,,8499,221,5654
sync-cycle,implementation,dae8d9499,2,4,,,,8323,222,5842
sync-cycle,implementation,dae8d9499,2,5,,,,8829,212,6239
sync-cycle,implementation,dae8d9499,2,6,,,,8724,227,5862
sync-cycle,implementation,dae8d9499,2,7,,,,7795,295,5419
sync-cycle,implementation,dae8d9499,2,8,,,,8592,235,5912
sync-cycle,implementation,dae8d9499,2,9,,,,8273,240,5612
sync-cycle,implementation,dae8d9499,2,10,,,,8517,248,5805
sync-cycle,implementation,dae8d9499,2,11,,,,8808,198,5903
sync-cycle,implementation,dae8d9499,2,12,,,,8485,222,6280
sync-cycle,implementation,dae8d9499,2,13,,,,9047,243,6017
sync-cycle,implementation,dae8d9499,2,14,,,,10228,277,7013
sync-cycle,implementation,dae8d9499,2,15,,,,10829,266,7708
sync-cycle,implementation,dae8d9499,2,16,,,,10196,274,6515
sync-cycle,implementation,dae8d9499,2,17,,,,10046,261,8267
sync-cycle,implementation,dae8d9499,2,18,,,,8654,263,6076
sync-cycle,implementation,dae8d9499,2,19,,,,8882,235,5917
sequential,implementation,dae8d9499,3,0,6406978,6676665,17638,,,
sequential,implementation,dae8d9499,3,1,6505569,6634938,17760,,,
sequential,implementation,dae8d9499,3,2,6597582,6714266,18488,,,
sequential,implementation,dae8d9499,3,3,6285153,6712729,20257,,,
sequential,implementation,dae8d9499,3,4,6526469,7022945,18445,,,
sequential,implementation,dae8d9499,3,5,6431066,6554913,19422,,,
sequential,implementation,dae8d9499,3,6,6401465,6721218,19795,,,
sequential,implementation,dae8d9499,3,7,6588483,6261117,20430,,,
sequential,implementation,dae8d9499,3,8,6465731,6768148,19416,,,
sequential,implementation,dae8d9499,3,9,6362695,6354098,20907,,,
sequential,implementation,dae8d9499,3,10,6328728,6635614,19227,,,
sequential,implementation,dae8d9499,3,11,6637790,6525440,21082,,,
sequential,implementation,dae8d9499,3,12,7138672,8230493,20478,,,
sequential,implementation,dae8d9499,3,13,6394854,9262166,20919,,,
sequential,implementation,dae8d9499,3,14,6414133,9139954,21826,,,
sequential,implementation,dae8d9499,3,15,7204918,8389274,20611,,,
sequential,implementation,dae8d9499,3,16,6974393,7703490,20039,,,
sequential,implementation,dae8d9499,3,17,6853155,8431082,19640,,,
sequential,implementation,dae8d9499,3,18,6811468,7424958,18970,,,
sequential,implementation,dae8d9499,3,19,6663589,6723513,18769,,,
sequential,baseline,4cf9505a3,3,0,7460666,7322713,18846,,,
sequential,baseline,4cf9505a3,3,1,6477485,7097689,40066,,,
sequential,baseline,4cf9505a3,3,2,6505691,7078369,18767,,,
sequential,baseline,4cf9505a3,3,3,7118756,6364296,18086,,,
sequential,baseline,4cf9505a3,3,4,6629906,6908787,18660,,,
sequential,baseline,4cf9505a3,3,5,6353670,6540342,19779,,,
sequential,baseline,4cf9505a3,3,6,6466933,6666211,19797,,,
sequential,baseline,4cf9505a3,3,7,6417982,6578080,19740,,,
sequential,baseline,4cf9505a3,3,8,6736701,6477279,19116,,,
sequential,baseline,4cf9505a3,3,9,6866657,6777889,23846,,,
