sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns,device_us
315,3cc12ad8,3ea00000,3be56042,3ebbe76d,3ebc0000,367,1682042,1595
316,3cbfdb4d,3ea00000,3c03126f,3ebbe76d,3ebbe000,367,1676208,1590
317,3cbeb5b3,3ea00000,3be56042,3ebbe76d,3ebbe000,367,1678542,1591
318,3cbd9019,3ea00000,3be56042,3ebbe76d,3ebbc000,367,1675333,1588
319,3cbc408e,3ea00000,3c03126f,3ebbe76d,3ebba000,366,1675917,1588
320,3cbb1af4,3ea00000,3be56042,3ebb645a,3ebb8000,366,1675333,1588
321,3cb9f55a,3ea00000,3be56042,3ebb645a,3ebb6000,366,1679417,1592
322,3cb8cfc0,3ea00000,3be56042,3ebb645a,3ebb6000,366,1679125,1591
323,3cb7aa26,3ea00000,3be56042,3ebb645a,3ebb4000,366,1677958,1591
324,3cb6848c,3ea00000,3be56042,3ebb645a,3ebb2000,365,1674166,1588
325,3cb55ef2,3ea00000,3be56042,3ebae148,3ebb0000,365,1677667,1590
326,3cb46349,3ea00000,3bc49ba6,3ebae148,3ebb0000,365,1675334,1588
327,3cb33db0,3ea00000,3be56042,3ebae148,3ebae000,365,1678250,1591
328,3cb24207,3ea00000,3bc49ba6,3ebae148,3ebae000,365,1677083,1591
329,3cb11c6d,3ea00000,3be56042,3ebae148,3ebaa000,365,1675917,1589
330,3caff6d3,3ea00000,3be56042,3ebae148,3eba8000,364,1673584,1586
331,3caefb2b,3ea00000,3bc49ba6,3eba5e35,3eba8000,364,1680583,1592
332,3cadff82,3ea00000,3bc49ba6,3eba5e35,3eba8000,364,1677083,1590
333,3cad03da,3ea00000,3bc49ba6,3eba5e35,3eba6000,364,1678250,1590
334,3cac0831,3ea00000,3bc49ba6,3eba5e35,3eba4000,364,1677375,1590
335,3cab0c89,3ea00000,3bc49ba6,3eba5e35,3eba4000,364,1678542,1590
336,3caa10e0,3ea00000,3bc49ba6,3eba5e35,3eba2000,364,1672417,1586
337,3ca8eb46,3ea00000,3be56042,3eba5e35,3eb9e000,363,1678833,1592
338,3ca8198f,3ea00000,3ba3d70a,3eb9db23,3eba0000,363,1675334,1588
339,3ca71de7,3ea00000,3bc49ba6,3eb9db23,3eb9e000,363,1678541,1591
340,3ca6223e,3ea00000,3bc49ba6,3eb9db23,3eb9c000,363,1675042,1588
341,3ca55087,3ea00000,3ba3d70a,3eb9db23,3eb9c000,363,1680292,1593
342,3ca454de,3ea00000,3bc49ba6,3eb9db23,3eb9a000,363,1680000,1592
343,3ca35936,3ea00000,3bc49ba6,3eb9db23,3eb98000,362,1676500,1590
344,3ca2877f,3ea00000,3ba3d70a,3eb95810,3eb98000,362,1674750,1588
345,3ca1b5c8,3ea00000,3ba3d70a,3eb95810,3eb96000,362,1680292,1593
346,3ca0ba1f,3ea00000,3bc49ba6,3eb95810,3eb94000,362,1671541,1584
347,3c9fe868,3ea00000,3ba3d70a,3eb95810,3eb94000,362,1678542,1592
348,3c9f16b1,3ea00000,3ba3d70a,3eb95810,3eb94000,362,1673584,1587
349,3c9e1b09,3ea00000,3bc49ba6,3eb95810,3eb90000,361,1680583,1593
350,3c9d7343,3ea00000,3b83126f,3eb8d4fe,3eb92000,362,1673584,1587
351,3c9c779a,3ea00000,3bc49ba6,3eb95810,3eb8e000,361,1710041,1591
352,3c9ba5e3,3ea00000,3ba3d70a,3eb8d4fe,3eb8e000,361,1714417,1623
353,3c9afe1e,3ea00000,3b83126f,3eb8d4fe,3eb8e000,361,1725791,1635
354,3c9a2c67,3ea00000,3ba3d70a,3eb8d4fe,3eb8c000,361,1721417,1631
355,3c995aaf,3ea00000,3ba3d70a,3eb8d4fe,3eb8c000,361,1722000,1632
356,3c9888f8,3ea00000,3ba3d70a,3eb8d4fe,3eb8a000,361,1724042,1634
357,3c97b741,3ea00000,3ba3d70a,3eb8d4fe,3eb8a000,361,1722292,1632
358,3c96e58a,3ea00000,3ba3d70a,3eb8d4fe,3eb88000,360,1716458,1627
359,3c963dc5,3ea00000,3b83126f,3eb851ec,3eb88000,360,1723750,1635
360,3c956c0d,3ea00000,3ba3d70a,3eb851ec,3eb86000,360,1719083,1632
361,3c94c448,3ea00000,3b83126f,3eb851ec,3eb86000,360,1726667,1639
362,3c941c82,3ea00000,3b83126f,3eb851ec,3eb86000,360,1725791,1639
363,3c934acb,3ea00000,3ba3d70a,3eb851ec,3eb82000,360,1724916,1637
364,3c92a305,3ea00000,3b83126f,3eb851ec,3eb84000,360,1718792,1632
365,3c91d14e,3ea00000,3ba3d70a,3eb851ec,3eb80000,359,1722875,1636
366,3c912989,3ea00000,3b83126f,3eb7ced9,3eb80000,359,1722584,1634
367,3c9081c3,3ea00000,3b83126f,3eb7ced9,3eb80000,359,1725209,1637
368,3c8fd9fd,3ea00000,3b83126f,3eb7ced9,3eb7e000,359,1722000,1635
369,3c8f3238,3ea00000,3b83126f,3eb7ced9,3eb7e000,359,1722875,1635
370,3c8e8a72,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1717917,1630
371,3c8de2ac,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1729000,1641
372,3c8d3ae7,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1728125,1641
373,3c8c9321,3ea00000,3b83126f,3eb7ced9,3eb7a000,359,1723167,1636
374,3c8beb5b,3ea00000,3b83126f,3eb7ced9,3eb7a000,359,1717917,1629
375,3c8b4396,3ea00000,3b83126f,3eb7ced9,3eb78000,358,1723167,1635
376,3c8ac5c1,3ea00000,3b449ba6,3eb74bc7,3eb78000,358,1715000,1628
377,3c8a1dfc,3ea00000,3b83126f,3eb74bc7,3eb76000,358,1717917,1631
378,3c897636,3ea00000,3b83126f,3eb74bc7,3eb76000,358,1715875,1629
379,3c88f862,3ea00000,3b449ba6,3eb74bc7,3eb76000,358,1718208,1631
380,3c88509c,3ea00000,3b83126f,3eb74bc7,3eb74000,358,1712958,1625
381,3c87d2c8,3ea00000,3b449ba6,3eb74bc7,3eb74000,358,1710333,1623
382,3c872b02,3ea00000,3b83126f,3eb74bc7,3eb72000,358,1736291,1621
383,3c86ad2e,3ea00000,3b449ba6,3eb74bc7,3eb74000,358,1735709,1622
384,3c860568,3ea00000,3b83126f,3eb74bc7,3eb70000,357,1705959,1615
385,3c858794,3ea00000,3b449ba6,3eb6c8b4,3eb72000,358,1721708,1631
386,3c84dfce,3ea00000,3b83126f,3eb74bc7,3eb70000,357,1717917,1628
387,3c8461fa,3ea00000,3b449ba6,3eb6c8b4,3eb70000,357,1722291,1632
388,3c83e426,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1717334,1627
389,3c836651,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1717334,1627
390,3c82e87d,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1713541,1624
391,3c8240b8,3ea00000,3b83126f,3eb6c8b4,3eb6c000,357,1719083,1631
392,3c81c2e3,3ea00000,3b449ba6,3eb6c8b4,3eb6c000,357,1723458,1636
393,3c81450f,3ea00000,3b449ba6,3eb6c8b4,3eb6c000,357,1721125,1633
394,3c80c73b,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1722291,1633
395,3c804966,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1722292,1634
396,3c7f9724,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1715875,1627
397,3c7e9b7c,3ea00000,3b449ba6,3eb6c8b4,3eb68000,356,1720833,1633
398,3c7d9fd3,3ea00000,3b449ba6,3eb645a2,3eb68000,356,1714125,1627
399,3c7ca42b,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1722292,1634
400,3c7ba882,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1715584,1628
401,3c7b00bd,3ea00000,3b03126f,3eb645a2,3eb68000,356,1721709,1633
402,3c7a0514,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1722000,1634
403,3c79096c,3ea00000,3b449ba6,3eb645a2,3eb64000,356,1741834,1632
404,3c780dc3,3ea00000,3b449ba6,3eb645a2,3eb64000,356,1746791,1657
405,3c7765fe,3ea00000,3b03126f,3eb645a2,3eb64000,356,1748250,1659
406,3c766a55,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1746792,1657
407,3c756ead,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1750584,1661
408,3c74c6e7,3ea00000,3b03126f,3eb645a2,3eb64000,356,1741834,1652
409,3c73cb3e,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1747958,1658
410,3c72cf96,3ea00000,3b449ba6,3eb645a2,3eb60000,355,1742125,1653
411,3c7227d0,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1750292,1662
412,3c71800a,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1753792,1666
413,3c708462,3ea00000,3b449ba6,3eb5c28f,3eb5e000,355,1745041,1657
414,3c6fdc9c,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1741833,1654
415,3c6f34d7,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1741541,1633
416,3c6e392e,3ea00000,3b449ba6,3eb5c28f,3eb5c000,355,1712083,1625
417,3c6d9168,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1718208,1631
418,3c6ce9a3,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1712375,1624
419,3c6bedfa,3ea00000,3b449ba6,3eb5c28f,3eb5c000,355,1715583,1627
420,3c6b4635,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1709750,1622
421,3c6a9e6f,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1719375,1632
422,3c69f6a9,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1715000,1628
423,3c68fb01,3ea00000,3b449ba6,3eb5c28f,3eb5a000,355,1718500,1631
424,3c68533b,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1714125,1626
425,3c67ab75,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1715291,1627
426,3c6703b0,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1716166,1629
427,3c660807,3ea00000,3b449ba6,3eb5c28f,3eb58000,354,1712667,1625
428,3c65b424,3ea00000,3a83126f,3eb53f7d,3eb5a000,355,1709750,1622
429,3c64b87c,3ea00000,3b449ba6,3eb5c28f,3eb56000,354,1712083,1625
430,3c6410b6,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1706250,1618
431,3c6368f1,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1707416,1619
432,3c63150e,3ea00000,3a83126f,3eb53f7d,3eb58000,354,1713834,1626
433,3c626d48,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1713250,1626
434,3c61c582,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1709458,1622
435,3c611dbd,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1703625,1617
436,3c6075f7,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1698083,1611
437,3c5fce31,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1695458,1592
438,3c5f266c,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1673292,1587
439,3c5e7ea6,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1679125,1592
440,3c5e2ac3,3ea00000,3a83126f,3eb53f7d,3eb54000,354,1672125,1585
441,3c5d82fd,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1679417,1591
442,3c5cdb38,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1679125,1592
443,3c5c3372,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1680292,1594
444,3c5b8bac,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1672125,1586
445,3c5b37ca,3ea00000,3a83126f,3eb53f7d,3eb52000,354,1677375,1590
446,3c5a9004,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1675042,1588
447,3c59e83e,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1680000,1593
448,3c594079,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1677666,1591
449,3c5898b3,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1674167,1587
450,3c5844d0,3ea00000,3a83126f,3eb53f7d,3eb50000,354,1675042,1587
451,3c579d0a,3ea00000,3b03126f,3eb53f7d,3eb4e000,353,1676500,1590
452,3c56f545,3ea00000,3b03126f,3eb4bc6a,3eb4e000,353,1680292,1593
453,3c56a162,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1681459,1594
454,3c564d7f,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1673000,1586
455,3c55a5b9,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1676792,1590
456,3c5551d7,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1673583,1587
457,3c54aa11,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1679125,1592
458,3c54562e,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1673291,1587
459,3c53ae68,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1677958,1590
460,3c535a86,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1677083,1591
461,3c52b2c0,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1679709,1592
462,3c525edd,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1679125,1592
463,3c520afa,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1678833,1592
464,3c516335,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1672708,1586
465,3c510f52,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1678250,1591
466,3c50678c,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1673291,1585
467,3c5013a9,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1675917,1589
468,3c4fbfc6,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1675042,1588
469,3c4f1801,3ea00000,3b03126f,3eb4bc6a,3eb48000,353,1678250,1591
470,3c4ec41e,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1676500,1590
471,3c4e703b,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1677959,1590
472,3c4dc875,3ea00000,3b03126f,3eb4bc6a,3eb48000,353,1677958,1591
473,3c4d7492,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1677667,1590
474,3c4d20b0,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1675625,1588
475,3c4c78ea,3ea00000,3b03126f,3eb4bc6a,3eb46000,352,1677959,1591
476,3c4c2507,3ea00000,3a83126f,3eb43958,3eb48000,353,1674458,1587
477,3c4bd124,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1677375,1590
478,3c4b295f,3ea00000,3b03126f,3eb4bc6a,3eb46000,352,1675041,1588
479,3c4ad57c,3ea00000,3a83126f,3eb43958,3eb46000,352,1677083,1590
480,3c4a8199,3ea00000,3a83126f,3eb43958,3eb46000,352,1676208,1589
481,3c4a2db6,3ea00000,3a83126f,3eb43958,3eb46000,352,1681750,1594
482,3c49d9d3,3ea00000,3a83126f,3eb43958,3eb46000,352,1679417,1592
483,3c4985f0,3ea00000,3a83126f,3eb43958,3eb46000,352,1679709,1592
484,3c49320e,3ea00000,3a83126f,3eb43958,3eb46000,352,1671833,1585
485,3c48de2b,3ea00000,3a83126f,3eb43958,3eb44000,352,1674459,1587
486,3c488a48,3ea00000,3a83126f,3eb43958,3eb44000,352,1674167,1587
487,3c483665,3ea00000,3a83126f,3eb43958,3eb44000,352,1677667,1590
488,3c47e282,3ea00000,3a83126f,3eb43958,3eb44000,352,1675625,1588
489,3c478e9f,3ea00000,3a83126f,3eb43958,3eb44000,352,1677958,1591
490,3c473abd,3ea00000,3a83126f,3eb43958,3eb44000,352,1675625,1588
491,3c46e6da,3ea00000,3a83126f,3eb43958,3eb44000,352,1677666,1591
492,3c4692f7,3ea00000,3a83126f,3eb43958,3eb44000,352,1682041,1594
493,3c463f14,3ea00000,3a83126f,3eb43958,3eb44000,352,1676792,1588
494,3c45eb31,3ea00000,3a83126f,3eb43958,3eb44000,352,1673875,1587
495,3c45974e,3ea00000,3a83126f,3eb43958,3eb42000,352,1677375,1590
496,3c45436c,3ea00000,3a83126f,3eb43958,3eb42000,352,1677083,1590
497,3c44ef89,3ea00000,3a83126f,3eb43958,3eb42000,352,1680292,1593
498,3c449ba6,3ea00000,3a83126f,3eb43958,3eb42000,352,1675333,1587
499,3c4447c3,3ea00000,3a83126f,3eb43958,3eb42000,352,1679709,1592
500,3c43f3e0,3ea00000,3a83126f,3eb43958,3eb42000,352,1672708,1585
501,3c43f3e0,3ea00000,00000000,3eb43958,3eb44000,352,1680583,1592
502,3c439ffd,3ea00000,3a83126f,3eb43958,3eb42000,352,1678542,1591
503,3c434c1b,3ea00000,3a83126f,3eb43958,3eb42000,352,1679125,1591
504,3c42f838,3ea00000,3a83126f,3eb43958,3eb42000,352,1675917,1588
505,3c42a455,3ea00000,3a83126f,3eb43958,3eb40000,352,1677375,1590
506,3c425072,3ea00000,3a83126f,3eb43958,3eb40000,352,1675917,1588
507,3c41fc8f,3ea00000,3a83126f,3eb43958,3eb40000,352,1680291,1592
508,3c41a8ac,3ea00000,3a83126f,3eb43958,3eb40000,352,1679125,1591
509,3c4154ca,3ea00000,3a83126f,3eb43958,3eb40000,352,1680875,1593
510,3c4100e7,3ea00000,3a83126f,3eb43958,3eb40000,352,1680000,1593
511,3c40ad04,3ea00000,3a83126f,3eb43958,3eb40000,352,1684667,1596
512,3c405921,3ea00000,3a83126f,3eb43958,3eb40000,352,1681458,1594
513,3c40053e,3ea00000,3a83126f,3eb43958,3eb40000,352,1682625,1595
514,3c3fb15b,3ea00000,3a83126f,3eb43958,3eb40000,352,1736291,1650
515,3c3fb15b,3ea00000,00000000,3eb43958,3eb40000,352,1682333,1595
516,3c3f5d79,3ea00000,3a83126f,3eb43958,3eb3e000,351,1675625,1589
517,3c3f0996,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1682917,1595
518,3c3eb5b3,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1680292,1592
519,3c3eb5b3,3ea00000,00000000,3eb3b646,3eb40000,352,1679709,1592
520,3c3e61d0,3ea00000,3a83126f,3eb43958,3eb3e000,351,1676500,1589
521,3c3e0ded,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1681458,1595
522,3c3e0ded,3ea00000,00000000,3eb3b646,3eb3e000,351,1681167,1594
523,3c3dba0a,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1681458,1594
524,3c3dba0a,3ea00000,00000000,3eb3b646,3eb3e000,351,1677958,1591
525,3c3d6627,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1682333,1595
526,3c3d1245,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1677667,1590
527,3c3d1245,3ea00000,00000000,3eb3b646,3eb3e000,351,1685250,1598
528,3c3cbe62,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1677667,1590
529,3c3cbe62,3ea00000,00000000,3eb3b646,3eb3e000,351,1680875,1594
530,3c3c6a7f,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1677666,1590
531,3c3c169c,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1682625,1595
532,3c3c169c,3ea00000,00000000,3eb3b646,3eb3e000,351,1684667,1597
533,3c3bc2b9,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1678250,1591
534,3c3bc2b9,3ea00000,00000000,3eb3b646,3eb3e000,351,1673875,1587
535,3c3b6ed6,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1683209,1596
536,3c3b6ed6,3ea00000,00000000,3eb3b646,3eb3c000,351,1676500,1589
537,3c3b1af4,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1679709,1592
538,3c3ac711,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1678250,1591
539,3c3ac711,3ea00000,00000000,3eb3b646,3eb3c000,351,1681459,1594
540,3c3a732e,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1677083,1590
541,3c3a732e,3ea00000,00000000,3eb3b646,3eb3c000,351,1681750,1595
542,3c3a1f4b,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1680875,1594
543,3c3a1f4b,3ea00000,00000000,3eb3b646,3eb3c000,351,1677959,1590
544,3c39cb68,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1677083,1590
545,3c39cb68,3ea00000,00000000,3eb3b646,3eb3c000,351,1681458,1593
546,3c397785,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1677958,1590
547,3c3923a3,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1680875,1593
548,3c3923a3,3ea00000,00000000,3eb3b646,3eb3c000,351,1679417,1592
549,3c38cfc0,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1716167,1625
550,3c38cfc0,3ea00000,00000000,3eb3b646,3eb3c000,351,1712958,1623
551,3c387bdd,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1727833,1637
552,3c387bdd,3ea00000,00000000,3eb3b646,3eb3c000,351,1731042,1641
553,3c3827fa,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1728416,1639
554,3c3827fa,3ea00000,00000000,3eb3b646,3eb3a000,351,1723750,1635
555,3c37d417,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1723750,1633
556,3c37d417,3ea00000,00000000,3eb3b646,3eb3a000,351,1717625,1629
557,3c378034,3ea00000,3a83126f,3eb3b646,3eb38000,351,1725500,1637
558,3c378034,3ea00000,00000000,3eb3b646,3eb3a000,351,1728125,1641
559,3c372c52,3ea00000,3a83126f,3eb3b646,3eb38000,351,1729875,1642
560,3c372c52,3ea00000,00000000,3eb3b646,3eb3a000,351,1721417,1634
561,3c36d86f,3ea00000,3a83126f,3eb3b646,3eb38000,351,1728125,1641
562,3c36d86f,3ea00000,00000000,3eb3b646,3eb3a000,351,1727542,1639
563,3c36848c,3ea00000,3a83126f,3eb3b646,3eb38000,351,1724042,1635
564,3c36848c,3ea00000,00000000,3eb3b646,3eb3a000,351,1724333,1636
565,3c3630a9,3ea00000,3a83126f,3eb3b646,3eb38000,351,1727833,1640
566,3c3630a9,3ea00000,00000000,3eb3b646,3eb3a000,351,1728708,1642
567,3c35dcc6,3ea00000,3a83126f,3eb3b646,3eb38000,351,1731041,1642
568,3c35dcc6,3ea00000,00000000,3eb3b646,3eb3a000,351,1723167,1635
569,3c3588e3,3ea00000,3a83126f,3eb3b646,3eb38000,351,1729875,1642
570,3c3588e3,3ea00000,00000000,3eb3b646,3eb3a000,351,1727834,1640
571,3c353501,3ea00000,3a83126f,3eb3b646,3eb38000,351,1728708,1641
572,3c353501,3ea00000,00000000,3eb3b646,3eb38000,351,1727250,1640
573,3c34e11e,3ea00000,3a83126f,3eb3b646,3eb38000,351,1723166,1635
574,3c34e11e,3ea00000,00000000,3eb3b646,3eb38000,351,1718209,1630
575,3c348d3b,3ea00000,3a83126f,3eb3b646,3eb36000,350,1723750,1636
576,3c348d3b,3ea00000,00000000,3eb33333,3eb38000,351,1719083,1632
577,3c343958,3ea00000,3a83126f,3eb3b646,3eb36000,350,1724917,1637
578,3c343958,3ea00000,00000000,3eb33333,3eb38000,351,1716166,1628
579,3c343958,3ea00000,00000000,3eb3b646,3eb38000,351,1710625,1621
580,3c33e575,3ea00000,3a83126f,3eb3b646,3eb36000,350,1737459,1622
581,3c33e575,3ea00000,00000000,3eb33333,3eb38000,351,1713250,1622
582,3c33e575,3ea00000,00000000,3eb3b646,3eb38000,351,1720250,1630
583,3c339192,3ea00000,3a83126f,3eb3b646,3eb36000,350,1727833,1637
584,3c339192,3ea00000,00000000,3eb33333,3eb38000,351,1724917,1634
585,3c333db0,3ea00000,3a83126f,3eb3b646,3eb36000,350,1724625,1635
586,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1718208,1629
587,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1718500,1629
588,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1717042,1629
589,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1725208,1637
590,3c32e9cd,3ea00000,3a83126f,3eb33333,3eb36000,350,1718208,1631
591,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1723459,1636
592,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1724333,1636
593,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1726375,1638
594,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1715292,1627
595,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1723750,1635
596,3c3295ea,3ea00000,3a83126f,3eb33333,3eb34000,350,1720542,1633
597,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1723750,1636
598,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1716167,1628
599,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1725208,1637
600,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1720250,1633
601,3ed25edd,3f100000,3a83126f,3eb33333,3f800000,1000,1761666,1652
602,3ed081c3,3f100000,3e3a5e35,3f800000,3f800000,1000,1755542,1666
603,3ecea748,3f100000,3e395810,3f800000,3f800000,1000,1759917,1671
604,3ecccccd,3f100000,3e395810,3f800000,3f800000,1000,1761958,1673
605,3ecaf4f1,3f100000,3e3851ec,3f800000,3f800000,1000,1761958,1672
606,3ec91fb4,3f100000,3e374bc7,3f800000,3f800000,1000,1757875,1668
607,3ec74a77,3f100000,3e374bc7,3f800000,3f800000,1000,1754667,1665
608,3ec577d9,3f100000,3e3645a2,3f800000,3f800000,1000,1749708,1660
609,3ec3a7db,3f100000,3e353f7d,3f800000,3f800000,1000,1763708,1676
610,3ec1da7b,3f100000,3e343958,3f800000,3f800000,1000,1757000,1669
611,3ec00d1b,3f100000,3e343958,3f800000,3f800000,1000,1755542,1668
612,3ebe425b,3f100000,3e333333,3f800000,3f800000,1000,1753792,1667
613,3ebc7a3a,3f100000,3e322d0e,3f800000,3f800000,1000,1752042,1643
614,3ebab218,3f100000,3e322d0e,3f800000,3f800000,1000,1720833,1634
615,3eb8ec96,3f100000,3e3126e9,3f800000,3f800000,1000,1724916,1637
616,3eb729b3,3f100000,3e3020c5,3f800000,3f800000,1000,1722000,1634
617,3eb566cf,3f100000,3e3020c5,3f800000,3f800000,1000,1722000,1634
618,3eb3a92a,3f100000,3e2e147b,3f800000,3f800000,1000,1720833,1632
619,3eb1e8e6,3f100000,3e2f1aa0,3f800000,3f800000,1000,1727542,1640
620,3eb02de0,3f100000,3e2d0e56,3f800000,3f800000,1000,1717041,1630
621,3eae72da,3f100000,3e2d0e56,3f800000,3f800000,1000,1724916,1637
622,3eacba73,3f100000,3e2c0831,3f800000,3f800000,1000,1718791,1631
623,3eab020c,3f100000,3e2c0831,3f800000,3f800000,1000,1714417,1626
624,3ea94ee4,3f100000,3e29fbe7,3f800000,3f800000,1000,1714417,1627
625,3ea79bbb,3f100000,3e29fbe7,3f800000,3f800000,1000,1715584,1628
626,3ea5e892,3f100000,3e29fbe7,3f800000,3f800000,1000,1710917,1624
627,3ea43809,3f100000,3e28f5c3,3f800000,3f800000,1000,1715583,1628
628,3ea28a1e,3f100000,3e27ef9e,3f800000,3f800000,1000,1710042,1623
629,3ea0ded3,3f100000,3e26e979,3f800000,3f800000,1000,1706250,1618
630,3e9f3387,3f100000,3e26e979,3f800000,3f800000,1000,1707708,1620
631,3e9d8adb,3f100000,3e25e354,3f800000,3f7f4000,997,1715875,1629
632,3e9be4cd,3f100000,3e24dd2f,3f7f3b64,3f7e2000,993,1710625,1623
633,3e9a43fe,3f100000,3e22d0e5,3f7e353f,3f7d0000,988,1705958,1618
634,3e98a86d,3f100000,3e20c49c,3f7ced91,3f7c0000,984,1701584,1614
