sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns,device_us
957,3d9057d1,3f100000,3ccccccd,3f2e978d,3f2e8000,682,1671834,1584
958,3d8f4730,3f100000,3cd4fdf4,3f2e978d,3f2e4000,681,1666000,1580
959,3d8e4b88,3f100000,3cc49ba6,3f2e5604,3f2e2000,680,1672125,1584
960,3d8d4563,3f100000,3ccccccd,3f2e147b,3f2de000,679,1666875,1580
961,3d8c5437,3f100000,3cbc6a7f,3f2dd2f2,3f2de000,679,1679125,1593
962,3d8b588e,3f100000,3cc49ba6,3f2dd2f2,3f2da000,678,1668041,1581
963,3d8a5ce6,3f100000,3cc49ba6,3f2d9168,3f2d8000,678,1673875,1587
964,3d896bba,3f100000,3cbc6a7f,3f2d9168,3f2d6000,677,1665709,1578
965,3d887a8d,3f100000,3cbc6a7f,3f2d4fdf,3f2d2000,676,1670375,1583
966,3d878961,3f100000,3cbc6a7f,3f2d0e56,3f2d0000,676,1668041,1581
967,3d86a2b1,3f100000,3cb43958,3f2d0e56,3f2ce000,675,1670667,1584
968,3d85bc02,3f100000,3cb43958,3f2ccccd,3f2cc000,675,1669208,1583
969,3d84d552,3f100000,3cb43958,3f2ccccd,3f2c8000,674,1669791,1583
970,3d83eea2,3f100000,3cb43958,3f2c8b44,3f2c6000,673,1668917,1582
971,3d83126f,3f100000,3cac0831,3f2c49ba,3f2c4000,673,1680875,1594
972,3d822bbf,3f100000,3cb43958,3f2c49ba,3f2c0000,672,1700709,1583
973,3d814f8b,3f100000,3cac0831,3f2c0831,3f2be000,671,1706833,1615
974,3d807dd4,3f100000,3ca3d70a,3f2bc6a8,3f2be000,671,1711208,1622
975,3d7f583a,3f100000,3ca3d70a,3f2bc6a8,3f2bc000,671,1722583,1632
976,3d7d9fd3,3f100000,3cac0831,3f2bc6a8,3f2b8000,670,1715000,1625
977,3d7bfc65,3f100000,3ca3d70a,3f2b851f,3f2b6000,669,1717042,1627
978,3d7a6df0,3f100000,3c9ba5e3,3f2b4396,3f2b4000,669,1713833,1624
979,3d78ca82,3f100000,3ca3d70a,3f2b4396,3f2b2000,668,1714125,1623
980,3d773c0c,3f100000,3c9ba5e3,3f2b020c,3f2b0000,668,1712083,1626
981,3d75ad97,3f100000,3c9ba5e3,3f2b020c,3f2ae000,667,1725209,1637
982,3d741f21,3f100000,3c9ba5e3,3f2ac083,3f2ac000,667,1716458,1629
983,3d7290ac,3f100000,3c9ba5e3,3f2ac083,3f2aa000,667,1717334,1629
984,3d71172f,3f100000,3c9374bc,3f2ac083,3f2a8000,666,1716166,1629
985,3d6f88b9,3f100000,3c9ba5e3,3f2a7efa,3f2a6000,666,1717042,1629
986,3d6e0f3d,3f100000,3c9374bc,3f2a7efa,3f2a4000,665,1715875,1628
987,3d6c95c0,3f100000,3c9374bc,3f2a3d71,3f2a2000,665,1717042,1630
988,3d6b313c,3f100000,3c8b4396,3f2a3d71,3f2a0000,664,1713541,1626
989,3d69b7bf,3f100000,3c9374bc,3f29fbe7,3f29e000,664,1716458,1630
990,3d68533b,3f100000,3c8b4396,3f29fbe7,3f29c000,663,1712959,1625
991,3d66eeb7,3f100000,3c8b4396,3f29ba5e,3f29a000,663,1723167,1635
992,3d658a33,3f100000,3c8b4396,3f29ba5e,3f298000,662,1741542,1625
993,3d643aa8,3f100000,3c83126f,3f2978d5,3f298000,662,1747667,1657
994,3d62d624,3f100000,3c8b4396,3f2978d5,3f294000,661,1749708,1660
995,3d618698,3f100000,3c83126f,3f29374c,3f294000,661,1756708,1667
996,3d60370d,3f100000,3c83126f,3f29374c,3f292000,661,1753500,1665
997,3d5ee782,3f100000,3c83126f,3f29374c,3f290000,660,1753500,1664
998,3d5d97f6,3f100000,3c83126f,3f28f5c3,3f28e000,660,1752042,1663
999,3d5c486b,3f100000,3c83126f,3f28f5c3,3f28c000,659,1749708,1661
1000,3d5b0dd8,3f100000,3c75c28f,3f28b439,3f28a000,659,1750875,1662
1001,3d59d346,3f100000,3c75c28f,3f28b439,3f28a000,659,1719666,1631
1002,3d5898b3,3f100000,3c75c28f,3f28b439,3f288000,658,1737459,1650
1003,3d575e20,3f100000,3c75c28f,3f2872b0,3f286000,658,1744458,1657
1004,3d56238e,3f100000,3c75c28f,3f2872b0,3f284000,657,1710917,1623
1005,3d54fdf4,3f100000,3c656042,3f283127,3f282000,657,1712083,1625
1006,3d53c361,3f100000,3c75c28f,3f283127,3f280000,656,1707125,1619
1007,3d529dc7,3f100000,3c656042,3f27ef9e,3f280000,656,1714709,1627
1008,3d51782d,3f100000,3c656042,3f27ef9e,3f27e000,656,1706250,1619
1009,3d50678c,3f100000,3c54fdf4,3f27ef9e,3f27e000,656,1712666,1625
1010,3d4f41f2,3f100000,3c656042,3f27ef9e,3f27a000,655,1709459,1622
1011,3d4e1c58,3f100000,3c656042,3f27ae14,3f27a000,655,1724625,1637
1012,3d4d0bb7,3f100000,3c54fdf4,3f27ae14,3f278000,654,1712958,1626
1013,3d4bfb16,3f100000,3c54fdf4,3f276c8b,3f276000,654,1714417,1627
1014,3d4ad57c,3f100000,3c656042,3f276c8b,3f274000,653,1708875,1622
1015,3d49d9d3,3f100000,3c449ba6,3f272b02,3f274000,653,1714417,1628
1016,3d48c932,3f100000,3c54fdf4,3f272b02,3f272000,653,1705959,1619
1017,3d47b891,3f100000,3c54fdf4,3f272b02,3f270000,652,1709166,1621
1018,3d46bce8,3f100000,3c449ba6,3f26e979,3f270000,652,1706250,1619
1019,3d45c140,3f100000,3c449ba6,3f26e979,3f26e000,652,1705959,1619
1020,3d44c597,3f100000,3c449ba6,3f26e979,3f26e000,652,1703041,1616
1021,3d43b4f6,3f100000,3c54fdf4,3f26e979,3f26c000,651,1717333,1630
1022,3d42ce46,3f100000,3c343958,3f26a7f0,3f26a000,651,1705083,1618
1023,3d41d29e,3f100000,3c449ba6,3f26a7f0,3f268000,650,1698666,1612
1024,3d40d6f5,3f100000,3c449ba6,3f266666,3f268000,650,1693708,1607
1025,3d3ff045,3f100000,3c343958,3f266666,3f266000,650,1688167,1583
1026,3d3f0996,3f100000,3c343958,3f266666,3f266000,650,1698666,1613
1027,3d3e0ded,3f100000,3c449ba6,3f266666,3f264000,649,1673000,1586
1028,3d3d273d,3f100000,3c343958,3f2624dd,3f262000,649,1673583,1586
1029,3d3c408e,3f100000,3c343958,3f2624dd,3f262000,649,1669500,1582
1030,3d3b59de,3f100000,3c343958,3f2624dd,3f260000,648,1671833,1584
1031,3d3a8827,3f100000,3c23d70a,3f25e354,3f260000,648,1678833,1591
1032,3d39a177,3f100000,3c343958,3f25e354,3f25e000,648,1673292,1586
1033,3d38cfc0,3f100000,3c23d70a,3f25e354,3f25e000,648,1672416,1585
1034,3d37e910,3f100000,3c343958,3f25e354,3f25c000,647,1672708,1585
1035,3d371759,3f100000,3c23d70a,3f25a1cb,3f25a000,647,1669208,1583
1036,3d3645a2,3f100000,3c23d70a,3f25a1cb,3f25a000,647,1674458,1588
1037,3d3573eb,3f100000,3c23d70a,3f25a1cb,3f258000,646,1670083,1582
1038,3d34a234,3f100000,3c23d70a,3f256042,3f258000,646,1675042,1588
1039,3d33e575,3f100000,3c1374bc,3f256042,3f256000,646,1668042,1580
1040,3d3313be,3f100000,3c23d70a,3f256042,3f256000,646,1670375,1583
1041,3d324207,3f100000,3c23d70a,3f256042,3f254000,646,1678250,1591
1042,3d318549,3f100000,3c1374bc,3f256042,3f254000,646,1673000,1586
1043,3d30b392,3f100000,3c23d70a,3f256042,3f252000,645,1672416,1586
1044,3d2ff6d3,3f100000,3c1374bc,3f251eb8,3f252000,645,1670959,1584
1045,3d2f3a15,3f100000,3c1374bc,3f251eb8,3f250000,645,1673584,1586
1046,3d2e7d56,3f100000,3c1374bc,3f251eb8,3f250000,645,1693417,1585
1047,3d2dab9f,3f100000,3c23d70a,3f251eb8,3f24e000,644,1699541,1610
1048,3d2d03da,3f100000,3c03126f,3f24dd2f,3f24e000,644,1698667,1608
1049,3d2c471b,3f100000,3c1374bc,3f24dd2f,3f24c000,644,1706834,1616
1050,3d2b8a5d,3f100000,3c1374bc,3f24dd2f,3f24c000,644,1710042,1620
1051,3d2acd9f,3f100000,3c1374bc,3f24dd2f,3f24a000,643,1711792,1623
1052,3d2a25d9,3f100000,3c03126f,3f249ba6,3f24a000,643,1706250,1616
1053,3d297e13,3f100000,3c03126f,3f249ba6,3f24a000,643,1706833,1618
1054,3d28c155,3f100000,3c1374bc,3f249ba6,3f248000,643,1704500,1615
1055,3d28198f,3f100000,3c03126f,3f249ba6,3f248000,643,1710334,1623
1056,3d2771c9,3f100000,3c03126f,3f249ba6,3f246000,642,1714417,1626
1057,3d26ca04,3f100000,3c03126f,3f245a1d,3f246000,642,1709167,1622
1058,3d26223e,3f100000,3c03126f,3f245a1d,3f244000,642,1711209,1624
1059,3d257a78,3f100000,3c03126f,3f245a1d,3f244000,642,1710333,1623
1060,3d24d2b3,3f100000,3c03126f,3f245a1d,3f242000,641,1710625,1622
1061,3d243fe6,3f100000,3be56042,3f241893,3f242000,641,1712667,1624
1062,3d239820,3f100000,3c03126f,3f241893,3f240000,641,1711500,1624
1063,3d230553,3f100000,3be56042,3f241893,3f240000,641,1712375,1624
1064,3d225d8d,3f100000,3c03126f,3f241893,3f23e000,640,1711500,1624
1065,3d21cac1,3f100000,3be56042,3f23d70a,3f23e000,640,1706542,1619
1066,3d2137f4,3f100000,3be56042,3f23d70a,3f23e000,640,1713250,1625
1067,3d20a527,3f100000,3be56042,3f23d70a,3f23e000,640,1707416,1620
1068,3d20125a,3f100000,3be56042,3f23d70a,3f23c000,640,1712083,1625
1069,3d1f7f8d,3f100000,3be56042,3f23d70a,3f23c000,640,1706250,1619
1070,3d1eecc0,3f100000,3be56042,3f23d70a,3f23a000,639,1709458,1621
1071,3d1e59f3,3f100000,3be56042,3f239581,3f23a000,639,1714708,1628
1072,3d1ddc1e,3f100000,3bc49ba6,3f239581,3f23a000,639,1707125,1620
1073,3d1d4952,3f100000,3be56042,3f239581,3f238000,639,1702750,1615
1074,3d1cb685,3f100000,3be56042,3f239581,3f238000,639,1701292,1614
1075,3d1c38b0,3f100000,3bc49ba6,3f239581,3f238000,639,1706250,1620
1076,3d1ba5e3,3f100000,3be56042,3f239581,3f236000,638,1703333,1616
1077,3d1b280f,3f100000,3bc49ba6,3f2353f8,3f236000,638,1699834,1612
1078,3d1aaa3b,3f100000,3bc49ba6,3f2353f8,3f236000,638,1701000,1613
1079,3d1a2c67,3f100000,3bc49ba6,3f2353f8,3f234000,638,1692250,1587
1080,3d19ae92,3f100000,3bc49ba6,3f2353f8,3f234000,638,1676500,1589
1081,3d191bc5,3f100000,3be56042,3f2353f8,3f232000,637,1675041,1589
1082,3d18b2ea,3f100000,3ba3d70a,3f23126f,3f234000,638,1673000,1586
1083,3d18201d,3f100000,3be56042,3f2353f8,3f232000,637,1669791,1582
1084,3d17b741,3f100000,3ba3d70a,3f23126f,3f232000,637,1670667,1583
1085,3d17396d,3f100000,3bc49ba6,3f23126f,3f230000,637,1675917,1588
1086,3d16bb99,3f100000,3bc49ba6,3f23126f,3f230000,637,1670667,1584
1087,3d163dc5,3f100000,3bc49ba6,3f23126f,3f230000,637,1671250,1584
1088,3d15d4e9,3f100000,3ba3d70a,3f23126f,3f230000,637,1674167,1587
1089,3d155715,3f100000,3bc49ba6,3f23126f,3f22e000,636,1669792,1582
1090,3d14ee39,3f100000,3ba3d70a,3f22d0e5,3f22e000,636,1674458,1587
1091,3d147065,3f100000,3bc49ba6,3f22d0e5,3f22c000,636,1677958,1591
1092,3d140789,3f100000,3ba3d70a,3f22d0e5,3f22c000,636,1672125,1584
1093,3d139eae,3f100000,3ba3d70a,3f22d0e5,3f22c000,636,1671542,1584
1094,3d1320da,3f100000,3bc49ba6,3f22d0e5,3f22a000,635,1670375,1583
1095,3d12b7fe,3f100000,3ba3d70a,3f228f5c,3f22a000,635,1670083,1583
1096,3d124f22,3f100000,3ba3d70a,3f228f5c,3f22a000,635,1669792,1583
1097,3d11e647,3f100000,3ba3d70a,3f228f5c,3f22a000,635,1670667,1584
1098,3d119264,3f100000,3b83126f,3f228f5c,3f22a000,635,1672417,1585
1099,3d112989,3f100000,3ba3d70a,3f228f5c,3f228000,635,1670375,1584
1100,3d10c0ad,3f100000,3ba3d70a,3f228f5c,3f228000,635,1673583,1587
1101,3d1057d1,3f100000,3ba3d70a,3f228f5c,3f228000,635,1677958,1591
1102,3d0feef6,3f100000,3ba3d70a,3f228f5c,3f226000,634,1672416,1586
1103,3d0f9b13,3f100000,3b83126f,3f224dd3,3f226000,634,1668334,1582
1104,3d0f3238,3f100000,3ba3d70a,3f224dd3,3f226000,634,1674167,1587
1105,3d0ec95c,3f100000,3ba3d70a,3f224dd3,3f224000,634,1673000,1586
1106,3d0e7579,3f100000,3b83126f,3f224dd3,3f226000,634,1673583,1587
1107,3d0e0c9e,3f100000,3ba3d70a,3f224dd3,3f224000,634,1672125,1585
1108,3d0db8bb,3f100000,3b83126f,3f224dd3,3f224000,634,1670666,1583
1109,3d0d64d8,3f100000,3b83126f,3f224dd3,3f224000,634,1670667,1584
1110,3d0cfbfc,3f100000,3ba3d70a,3f224dd3,3f222000,633,1673583,1587
1111,3d0ca81a,3f100000,3b83126f,3f220c4a,3f222000,633,1679125,1591
1112,3d0c5437,3f100000,3b83126f,3f220c4a,3f222000,633,1669791,1582
1113,3d0c0054,3f100000,3b83126f,3f220c4a,3f222000,633,1672125,1585
1114,3d0bac71,3f100000,3b83126f,3f220c4a,3f220000,633,1674458,1588
1115,3d0b588e,3f100000,3b83126f,3f220c4a,3f220000,633,1668334,1581
1116,3d0b04ab,3f100000,3b83126f,3f220c4a,3f220000,633,1674167,1586
1117,3d0ab0c9,3f100000,3b83126f,3f220c4a,3f220000,633,1674750,1587
1118,3d0a5ce6,3f100000,3b83126f,3f220c4a,3f220000,633,1674167,1586
1119,3d0a0903,3f100000,3b83126f,3f220c4a,3f21e000,632,1670375,1583
1120,3d09b520,3f100000,3b83126f,3f21cac1,3f21e000,632,1671833,1584
1121,3d09613d,3f100000,3b83126f,3f21cac1,3f21e000,632,1680000,1592
1122,3d092253,3f100000,3b449ba6,3f21cac1,3f21e000,632,1670667,1582
1123,3d08ce70,3f100000,3b83126f,3f21cac1,3f21c000,632,1672125,1585
1124,3d087a8d,3f100000,3b83126f,3f21cac1,3f21c000,632,1672417,1584
1125,3d083ba3,3f100000,3b449ba6,3f21cac1,3f21c000,632,1671250,1585
1126,3d07e7c0,3f100000,3b83126f,3f21cac1,3f21c000,632,1673875,1586
1127,3d0793de,3f100000,3b83126f,3f21cac1,3f21c000,632,1672417,1585
1128,3d0754f3,3f100000,3b449ba6,3f21cac1,3f21c000,632,1671833,1584
1129,3d070111,3f100000,3b83126f,3f21cac1,3f21a000,631,1673875,1587
1130,3d06c227,3f100000,3b449ba6,3f218937,3f21a000,631,1673875,1587
1131,3d06833c,3f100000,3b449ba6,3f218937,3f21a000,631,1675042,1588
1132,3d064452,3f100000,3b449ba6,3f218937,3f21a000,631,1672709,1586
1133,3d05f06f,3f100000,3b83126f,3f218937,3f218000,631,1675042,1587
1134,3d05b185,3f100000,3b449ba6,3f218937,3f21a000,631,1673583,1586
1135,3d05729b,3f100000,3b449ba6,3f218937,3f218000,631,1667166,1580
1136,3d0533b1,3f100000,3b449ba6,3f218937,3f218000,631,1675334,1588
1137,3d04dfce,3f100000,3b83126f,3f218937,3f218000,631,1670375,1583
1138,3d04a0e4,3f100000,3b449ba6,3f218937,3f218000,631,1671250,1584
1139,3d0461fa,3f100000,3b449ba6,3f218937,3f218000,631,1672125,1584
1140,3d042310,3f100000,3b449ba6,3f218937,3f218000,631,1675917,1589
1141,3d03e426,3f100000,3b449ba6,3f218937,3f216000,630,1676209,1589
1142,3d03a53c,3f100000,3b449ba6,3f2147ae,3f216000,630,1668917,1582
1143,3d036651,3f100000,3b449ba6,3f2147ae,3f216000,630,1671834,1585
1144,3d032767,3f100000,3b449ba6,3f2147ae,3f216000,630,1673292,1587
1145,3d02fd76,3f100000,3b03126f,3f2147ae,3f216000,630,1670375,1583
1146,3d02be8c,3f100000,3b449ba6,3f2147ae,3f214000,630,1673583,1587
1147,3d027fa2,3f100000,3b449ba6,3f2147ae,3f214000,630,1667750,1581
1148,3d0240b8,3f100000,3b449ba6,3f2147ae,3f214000,630,1675042,1587
1149,3d0201cd,3f100000,3b449ba6,3f2147ae,3f214000,630,1673292,1586
1150,3d01d7dc,3f100000,3b03126f,3f2147ae,3f214000,630,1672708,1585
1151,3d0198f2,3f100000,3b449ba6,3f2147ae,3f214000,630,1673875,1587
1152,3d015a08,3f100000,3b449ba6,3f2147ae,3f214000,630,1674750,1588
1153,3d013016,3f100000,3b03126f,3f2147ae,3f214000,630,1671250,1583
1154,3d00f12c,3f100000,3b449ba6,3f2147ae,3f212000,629,1672125,1585
1155,3d00b242,3f100000,3b449ba6,3f210625,3f212000,629,1670667,1584
1156,3d008851,3f100000,3b03126f,3f210625,3f212000,629,1668917,1582
1157,3d005e5f,3f100000,3b03126f,3f210625,3f212000,629,1675042,1587
1158,3d001f75,3f100000,3b449ba6,3f210625,3f212000,629,1674750,1587
1159,3cffeb07,3f100000,3b03126f,3f210625,3f212000,629,1667167,1580
1160,3cff6d33,3f100000,3b449ba6,3f210625,3f210000,629,1673291,1587
1161,3cff1950,3f100000,3b03126f,3f210625,3f212000,629,1675333,1588
1162,3cfec56d,3f100000,3b03126f,3f210625,3f210000,629,1672708,1585
1163,3cfe4799,3f100000,3b449ba6,3f210625,3f210000,629,1671541,1584
1164,3cfdf3b6,3f100000,3b03126f,3f210625,3f210000,629,1672709,1585
1165,3cfd9fd3,3f100000,3b03126f,3f210625,3f210000,629,1671250,1583
1166,3cfd21ff,3f100000,3b449ba6,3f210625,3f210000,629,1673875,1586
1167,3cfcce1c,3f100000,3b03126f,3f210625,3f210000,629,1703625,1583
1168,3cfc7a3a,3f100000,3b03126f,3f210625,3f210000,629,1710917,1620
1169,3cfc2657,3f100000,3b03126f,3f210625,3f210000,629,1709167,1619
1170,3cfba882,3f100000,3b449ba6,3f210625,3f20e000,628,1722292,1633
1171,3cfb54a0,3f100000,3b03126f,3f20c49c,3f20e000,628,1725500,1635
1172,3cfb00bd,3f100000,3b03126f,3f20c49c,3f20e000,628,1717625,1628
1173,3cfaacda,3f100000,3b03126f,3f20c49c,3f20e000,628,1717917,1627
1174,3cfa58f7,3f100000,3b03126f,3f20c49c,3f20e000,628,1717333,1627
1175,3cfa0514,3f100000,3b03126f,3f20c49c,3f20e000,628,1715875,1628
1176,3cf9db23,3f100000,3a83126f,3f20c49c,3f20e000,628,1716458,1629
1177,3cf98740,3f100000,3b03126f,3f20c49c,3f20e000,628,1719959,1632
1178,3cf9335d,3f100000,3b03126f,3f20c49c,3f20c000,628,1718208,1630
1179,3cf8df7a,3f100000,3b03126f,3f20c49c,3f20c000,628,1717916,1630
1180,3cf88b97,3f100000,3b03126f,3f20c49c,3f20c000,628,1718500,1630
1181,3cf837b5,3f100000,3b03126f,3f20c49c,3f20c000,628,1725208,1638
1182,3cf7e3d2,3f100000,3b03126f,3f20c49c,3f20c000,628,1715292,1627
1183,3cf78fef,3f100000,3b03126f,3f20c49c,3f20c000,628,1716459,1629
1184,3cf73c0c,3f100000,3b03126f,3f20c49c,3f20c000,628,1719083,1631
1185,3cf6e829,3f100000,3b03126f,3f20c49c,3f20c000,628,1718500,1631
1186,3cf6be38,3f100000,3a83126f,3f20c49c,3f20c000,628,1719083,1631
1187,3cf66a55,3f100000,3b03126f,3f20c49c,3f20c000,628,1746500,1631
1188,3cf61672,3f100000,3b03126f,3f20c49c,3f20a000,627,1750291,1661
1189,3cf5c28f,3f100000,3b03126f,3f208312,3f20a000,627,1746208,1657
1190,3cf5989e,3f100000,3a83126f,3f208312,3f20a000,627,1763417,1672
1191,3cf544bb,3f100000,3b03126f,3f208312,3f20a000,627,1766042,1676
1192,3cf51aca,3f100000,3a83126f,3f208312,3f20a000,627,1757583,1668
1193,3cf4c6e7,3f100000,3b03126f,3f208312,3f20a000,627,1754667,1665
1194,3cf47304,3f100000,3b03126f,3f208312,3f20a000,627,1753209,1663
1195,3cf44913,3f100000,3a83126f,3f208312,3f20a000,627,1747958,1659
1196,3cf3f530,3f100000,3b03126f,3f208312,3f20a000,627,1759625,1672
1197,3cf3cb3e,3f100000,3a83126f,3f208312,3f20a000,627,1748541,1661
1198,3cf3775c,3f100000,3b03126f,3f208312,3f208000,627,1745916,1657
1199,3cf34d6a,3f100000,3a83126f,3f208312,3f20a000,627,1745334,1657
1200,3cf2f987,3f100000,3b03126f,3f208312,3f208000,627,1712375,1624
1201,be8a6ca0,3ec00000,3a83126f,3f208312,3e91e000,285,1721416,1633
1202,be897636,3ec00000,bdc08312,3e91eb85,3e898000,269,1712958,1625
1203,be8872b0,3ec00000,bdcac083,3e89ba5e,3e89a000,269,1714417,1627
1204,be8771c9,3ec00000,bdc8b439,3e89ba5e,3e8a2000,270,1713834,1626
1205,be867382,3ec00000,bdc6a7f0,3e8a3d71,3e8a8000,271,1714125,1626
1206,be8577d9,3ec00000,bdc49ba6,3e8ac083,3e8b0000,271,1715875,1628
1207,be847992,3ec00000,bdc6a7f0,3e8ac083,3e8ba000,273,1717042,1629
1208,be838088,3ec00000,bdc28f5c,3e8bc6a8,3e8c0000,273,1717042,1629
1209,be82877f,3ec00000,bdc28f5c,3e8bc6a8,3e8c8000,274,1715291,1627
1210,be819115,3ec00000,bdc08312,3e8c49ba,3e8ce000,275,1712958,1626
1211,be809aaa,3ec00000,bdc08312,3e8ccccd,3e8d8000,276,1720542,1633
1212,be7f4dbe,3ec00000,bdbe76c9,3e8d4fdf,3e8de000,277,1717333,1629
1213,be7d6b66,3ec00000,bdbc6a7f,3e8dd2f2,3e8e6000,278,1708875,1622
1214,be7b890d,3ec00000,bdbc6a7f,3e8e5604,3e8ee000,279,1715292,1627
1215,be79abf3,3ec00000,bdba5e35,3e8ed917,3e8f4000,280,1709167,1621
1216,be77d417,3ec00000,bdb851ec,3e8f5c29,3e8fa000,281,1713542,1625
1217,be75fc3b,3ec00000,bdb851ec,3e8fdf3b,3e904000,282,1705959,1618
1218,be74299e,3ec00000,bdb645a2,3e90624e,3e90a000,282,1708000,1619
1219,be725700,3ec00000,bdb645a2,3e90624e,3e912000,283,1699542,1612
1220,be7089a0,3ec00000,bdb43958,3e90e560,3e918000,284,1699541,1612
1221,be6ec17f,3ec00000,bdb22d0e,3e916873,3e91e000,285,1678834,1588
1222,be6cf95d,3ec00000,bdb22d0e,3e91eb85,3e926000,286,1676208,1588
1223,be6b367a,3ec00000,bdb020c5,3e926e98,3e92c000,287,1670667,1584
1224,be697397,3ec00000,bdb020c5,3e92f1aa,3e934000,288,1670083,1583
1225,be67b5f2,3ec00000,bdae147b,3e9374bc,3e93a000,288,1670667,1584
1226,be65fd8b,3ec00000,bdac0831,3e9374bc,3e940000,289,1673583,1587
1227,be644524,3ec00000,bdac0831,3e93f7cf,3e948000,290,1674167,1587
1228,be628cbd,3ec00000,bdac0831,3e947ae1,3e950000,291,1675042,1587
1229,be60d994,3ec00000,bda9fbe7,3e94fdf4,3e956000,292,1671542,1584
1230,be5f2baa,3ec00000,bda7ef9e,3e958106,3e95c000,292,1671833,1584
1231,be5d7dbf,3ec00000,bda7ef9e,3e958106,3e962000,293,1678833,1592
1232,be5bd513,3ec00000,bda5e354,3e960419,3e968000,294,1673291,1586
1233,be5a31a5,3ec00000,bda3d70a,3e96872b,3e96e000,295,1671541,1584
1234,be588e37,3ec00000,bda3d70a,3e970a3d,3e976000,296,1674166,1588
1235,be56eac8,3ec00000,bda3d70a,3e978d50,3e97e000,297,1672125,1585
1236,be554c98,3ec00000,bda1cac1,3e981062,3e984000,297,1675917,1589
1237,be53b3a7,3ec00000,bd9fbe77,3e981062,3e988000,298,1669792,1583
1238,be521ab5,3ec00000,bd9fbe77,3e989375,3e990000,299,1677667,1589
1239,be508701,3ec00000,bd9db22d,3e991687,3e994000,299,1673292,1587
1240,be4ef34d,3ec00000,bd9db22d,3e991687,3e99a000,300,1674458,1587
1241,be4d5f9a,3ec00000,bd9db22d,3e99999a,3e9a2000,301,1677667,1590
1242,be4bd124,3ec00000,bd9ba5e3,3e9a1cac,3e9a8000,302,1698959,1588
1243,be4a47ed,3ec00000,bd99999a,3e9a9fbe,3e9ae000,302,1698958,1609
1244,be48beb6,3ec00000,bd99999a,3e9a9fbe,3e9b4000,303,1704791,1615
1245,be473abd,3ec00000,bd978d50,3e9b22d1,3e9b8000,304,1706542,1617
1246,be45b6c3,3ec00000,bd978d50,3e9ba5e3,3e9c0000,305,1707708,1617
1247,be443809,3ec00000,bd958106,3e9c28f6,3e9c4000,305,1706250,1617
1248,be42b94e,3ec00000,bd958106,3e9c28f6,3e9ca000,306,1711500,1622
1249,be413fd1,3ec00000,bd9374bc,3e9cac08,3e9d0000,307,1709166,1619
1250,be3fc654,3ec00000,bd9374bc,3e9d2f1b,3e9d6000,307,1704500,1615
1251,be3e4cd7,3ec00000,bd9374bc,3e9d2f1b,3e9dc000,308,1716750,1629
1252,be3cd899,3ec00000,bd916873,3e9db22d,3e9e2000,309,1713542,1625
1253,be3b6998,3ec00000,bd8f5c29,3e9e353f,3e9e8000,310,1710625,1623
1254,be39fa98,3ec00000,bd8f5c29,3e9eb852,3e9ee000,310,1712667,1625
1255,be3890d6,3ec00000,bd8d4fdf,3e9eb852,3e9f2000,311,1711792,1624
1256,be372713,3ec00000,bd8d4fdf,3e9f3b64,3e9f8000,312,1710625,1623
1257,be35bd51,3ec00000,bd8d4fdf,3e9fbe77,3e9fe000,312,1712083,1624
1258,be3458cd,3ec00000,bd8b4396,3e9fbe77,3ea02000,313,1711792,1624
1259,be32f987,3ec00000,bd89374c,3ea04189,3ea08000,313,1715291,1627
1260,be319503,3ec00000,bd8b4396,3ea04189,3ea0e000,314,1712083,1625
1261,be3035bd,3ec00000,bd89374c,3ea0c49c,3ea14000,315,1714708,1627
1262,be2edbb6,3ec00000,bd872b02,3ea147ae,3ea18000,315,1711500,1624
1263,be2d81ae,3ec00000,bd872b02,3ea147ae,3ea1e000,316,1709459,1622
1264,be2c2ce4,3ec00000,bd851eb8,3ea1cac1,3ea22000,317,1713541,1625
1265,be2ad81b,3ec00000,bd851eb8,3ea24dd3,3ea28000,317,1710041,1623
1266,be298351,3ec00000,bd851eb8,3ea24dd3,3ea2e000,318,1711791,1623
1267,be2833c6,3ec00000,bd83126f,3ea2d0e5,3ea32000,319,1704792,1617
1268,be26e979,3ec00000,bd810625,3ea353f8,3ea38000,319,1708583,1620
1269,be259f2c,3ec00000,bd810625,3ea353f8,3ea3c000,320,1704792,1617
1270,be2454de,3ec00000,bd810625,3ea3d70a,3ea42000,321,1708000,1621
1271,be230fd0,3ec00000,bd7df3b6,3ea45a1d,3ea46000,321,1713833,1627
1272,be21cac1,3ec00000,bd7df3b6,3ea45a1d,3ea4c000,322,1708584,1620
1273,be2085b2,3ec00000,bd7df3b6,3ea4dd2f,3ea52000,323,1702458,1614
1274,be1f45e1,3ec00000,bd79db23,3ea56042,3ea56000,323,1703625,1616
1275,be1e0b4e,3ec00000,bd75c28f,3ea56042,3ea5a000,323,1690209,1588
1276,be1ccb7d,3ec00000,bd79db23,3ea56042,3ea60000,324,1675042,1588
1277,be1b90eb,3ec00000,bd75c28f,3ea5e354,3ea64000,325,1675041,1587
1278,be1a5b96,3ec00000,bd71a9fc,3ea66666,3ea68000,325,1677667,1590
1279,be192642,3ec00000,bd71a9fc,3ea66666,3ea6c000,326,1672416,1585
