sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns,device_us
634,3e98a86d,3f100000,3e20c49c,3f7ced91,3f7c0000,984,1673875,1586
635,3e97121b,3f100000,3e1eb852,3f7be76d,3f7b0000,980,1677375,1590
636,3e958106,3f100000,3e1cac08,3f7ae148,3f79e000,976,1672708,1585
637,3e93f291,3f100000,3e1ba5e3,3f79db23,3f78e000,972,1676500,1589
638,3e926959,3f100000,3e19999a,3f78d4fe,3f77c000,968,1672708,1587
639,3e90e560,3f100000,3e178d50,3f77ced9,3f76c000,964,1679417,1592
640,3e8f6406,3f100000,3e16872b,3f76c8b4,3f75c000,960,1675041,1589
641,3e8de7ea,3f100000,3e147ae1,3f75c28f,3f74c000,956,1675333,1589
642,3e8c710d,3f100000,3e126e98,3f74bc6a,3f73e000,953,1677959,1592
643,3e8aff6d,3f100000,3e10624e,3f73f7cf,3f730000,949,1678542,1591
644,3e898dce,3f100000,3e10624e,3f72f1aa,3f71e000,945,1670958,1584
645,3e88240b,3f100000,3e0d4fdf,3f71eb85,3f710000,941,1682917,1596
646,3e86bce8,3f100000,3e0c49ba,3f70e560,3f700000,938,1672708,1586
647,3e855b03,3f100000,3e0a3d71,3f7020c5,3f6f2000,934,1710625,1590
648,3e83fe5d,3f100000,3e083127,3f6f1aa0,3f6e4000,931,1711792,1623
649,3e82a1b6,3f100000,3e083127,3f6e5604,3f6d4000,927,1727541,1637
650,3e814cec,3f100000,3e051eb8,3f6d4fdf,3f6c6000,923,1720542,1631
651,3e7ff584,3f100000,3e041893,3f6c49ba,3f6ba000,920,1724042,1633
652,3e7d566d,3f100000,3e03126f,3f6b851f,3f6aa000,917,1723458,1633
653,3e7ac1d3,3f100000,3e010625,3f6ac083,3f69e000,914,1722000,1632
654,3e783276,3f100000,3e000000,3f69fbe7,3f690000,910,1715875,1626
655,3e75ad97,3f100000,3dfbe76d,3f68f5c3,3f682000,907,1722292,1634
656,3e732df5,3f100000,3df9db23,3f683127,3f674000,903,1722000,1635
657,3e70b8d0,3f100000,3df5c28f,3f672b02,3f668000,900,1723750,1636
658,3e6e48e9,3f100000,3df3b646,3f666666,3f65a000,897,1720834,1633
659,3e6bde40,3f100000,3df1a9fc,3f65a1cb,3f64e000,894,1726375,1638
660,3e6978d5,3f100000,3def9db2,3f64dd2f,3f642000,891,1719667,1632
661,3e671de7,3f100000,3deb851f,3f641893,3f636000,888,1726083,1638
662,3e64cd75,3f100000,3de76c8b,3f6353f8,3f62a000,885,1724333,1637
663,3e627d03,3f100000,3de76c8b,3f628f5c,3f61c000,882,1723166,1636
664,3e60370d,3f100000,3de353f8,3f61cac1,3f610000,879,1719375,1632
665,3e5df655,3f100000,3de147ae,3f610625,3f604000,876,1726959,1639
666,3e5bbadc,3f100000,3ddf3b64,3f604189,3f5f8000,873,1722875,1635
667,3e5989df,3f100000,3ddb22d1,3f5f7cee,3f5ec000,870,1725500,1637
668,3e575e20,3f100000,3dd91687,3f5eb852,3f5e2000,868,1722000,1634
669,3e5537a0,3f100000,3dd70a3d,3f5e353f,3f5d6000,865,1723458,1636
670,3e53165d,3f100000,3dd4fdf4,3f5d70a4,3f5ca000,862,1719375,1632
671,3e50fa59,3f100000,3dd2f1aa,3f5cac08,3f5be000,859,1719083,1632
672,3e4ee8d1,3f100000,3dced917,3f5be76d,3f5b4000,856,1720250,1632
673,3e4cdc87,3f100000,3dcccccd,3f5b22d1,3f5aa000,854,1717625,1630
674,3e4ad57c,3f100000,3dcac083,3f5a9fbe,3f59e000,851,1714708,1628
675,3e48d3ae,3f100000,3dc8b439,3f59db23,3f594000,849,1718500,1631
676,3e46d71f,3f100000,3dc6a7f0,3f595810,3f58a000,846,1713250,1626
677,3e44dfce,3f100000,3dc49ba6,3f589375,3f57e000,843,1712959,1625
678,3e42f2fa,3f100000,3dc08312,3f57ced9,3f574000,841,1705083,1618
679,3e410625,3f100000,3dc08312,3f574bc7,3f56a000,838,1697500,1593
680,3e3f23cd,3f100000,3dbc6a7f,3f56872b,3f560000,836,1676792,1590
681,3e3d4174,3f100000,3dbc6a7f,3f560419,3f556000,833,1679417,1592
682,3e3b6998,3f100000,3db851ec,3f553f7d,3f54c000,831,1674750,1588
683,3e3996fb,3f100000,3db645a2,3f54bc6a,3f544000,829,1675333,1588
684,3e37c99b,3f100000,3db43958,3f543958,3f53a000,827,1674166,1588
685,3e35fc3b,3f100000,3db43958,3f53b646,3f530000,824,1674750,1587
686,3e343958,3f100000,3db020c5,3f52f1aa,3f526000,822,1676792,1590
687,3e327bb3,3f100000,3dae147b,3f526e98,3f51e000,820,1680000,1593
688,3e30be0e,3f100000,3dae147b,3f51eb85,3f514000,817,1673291,1587
689,3e2f0ae5,3f100000,3da9fbe7,3f5126e9,3f50a000,815,1680584,1593
690,3e2d57bc,3f100000,3da9fbe7,3f50a3d7,3f502000,813,1672709,1586
691,3e2baf10,3f100000,3da5e354,3f5020c5,3f4f8000,811,1677666,1590
692,3e2a0664,3f100000,3da5e354,3f4f9db2,3f4f0000,809,1677083,1590
693,3e286834,3f100000,3da1cac1,3f4f1aa0,3f4e8000,807,1678833,1592
694,3e26ca04,3f100000,3da1cac1,3f4e978d,3f4de000,804,1672708,1585
695,3e253112,3f100000,3d9fbe77,3f4dd2f2,3f4d6000,802,1676791,1589
696,3e239d5e,3f100000,3d9db22d,3f4d4fdf,3f4ce000,800,1672125,1587
697,3e220ee9,3f100000,3d9ba5e3,3f4ccccd,3f4c6000,798,1677958,1591
698,3e2085b2,3f100000,3d99999a,3f4c49ba,3f4be000,796,1672708,1587
699,3e1f01b8,3f100000,3d978d50,3f4bc6a8,3f4b6000,794,1680291,1593
700,3e1d82fd,3f100000,3d958106,3f4b4396,3f4ae000,792,1674750,1588
701,3e1c0443,3f100000,3d958106,3f4ac083,3f4a4000,790,1679417,1592
702,3e1a8ac6,3f100000,3d9374bc,3f4a3d71,3f49c000,788,1677375,1591
703,3e191bc5,3f100000,3d8f5c29,3f49ba5e,3f496000,787,1679416,1592
704,3e17a787,3f100000,3d916873,3f4978d5,3f48e000,785,1670375,1583
705,3e163dc5,3f100000,3d8d4fdf,3f48f5c3,3f488000,783,1679416,1592
706,3e14d402,3f100000,3d8d4fdf,3f4872b0,3f480000,781,1677084,1590
707,3e136f7e,3f100000,3d8b4396,3f47ef9e,3f478000,779,1677084,1591
708,3e121577,3f100000,3d872b02,3f476c8b,3f472000,778,1674750,1588
709,3e10b631,3f100000,3d89374c,3f472b02,3f468000,775,1679125,1592
710,3e0f6167,3f100000,3d851eb8,3f466666,3f462000,774,1674167,1587
711,3e0e0c9e,3f100000,3d851eb8,3f4624dd,3f45a000,772,1675917,1589
712,3e0cbd12,3f100000,3d83126f,3f45a1cb,3f454000,771,1675625,1589
713,3e0b72c5,3f100000,3d810625,3f456042,3f44e000,769,1680291,1593
714,3e0a2878,3f100000,3d810625,3f44dd2f,3f446000,767,1674167,1587
715,3e08e8a7,3f100000,3d79db23,3f445a1d,3f440000,766,1676500,1590
716,3e07a398,3f100000,3d7df3b6,3f441893,3f438000,764,1671834,1585
717,3e066905,3f100000,3d75c28f,3f439581,3f432000,762,1678250,1591
718,3e052e73,3f100000,3d75c28f,3f43126f,3f42c000,761,1675625,1589
719,3e03f91e,3f100000,3d71a9fc,3f42d0e5,3f426000,759,1679125,1592
720,3e02c908,3f100000,3d6d9168,3f424dd3,3f420000,758,1673875,1586
721,3e0198f2,3f100000,3d6d9168,3f420c4a,3f418000,756,1677375,1591
722,3e006e1a,3f100000,3d6978d5,3f418937,3f412000,754,1677375,1590
723,3dfe9100,3f100000,3d656042,3f410625,3f40c000,753,1675334,1587
724,3dfc45cc,3f100000,3d656042,3f40c49c,3f406000,751,1676208,1589
725,3dfa0514,3f100000,3d6147ae,3f404189,3f400000,750,1675042,1588
726,3df7ced9,3f100000,3d5d2f1b,3f400000,3f3fa000,749,1672708,1586
727,3df5989e,3f100000,3d5d2f1b,3f3fbe77,3f3f4000,747,1678833,1590
728,3df36cdf,3f100000,3d591687,3f3f3b64,3f3ee000,746,1701583,1586
729,3df14120,3f100000,3d591687,3f3ef9db,3f3e8000,744,1711500,1621
730,3def1fde,3f100000,3d54fdf4,3f3e76c9,3f3e4000,743,1715000,1625
731,3ded0918,3f100000,3d50e560,3f3e353f,3f3de000,742,1724917,1634
732,3deaf252,3f100000,3d50e560,3f3df3b6,3f3d8000,740,1720834,1631
733,3de8e608,3f100000,3d4ccccd,3f3d70a4,3f3d2000,739,1718791,1628
734,3de6d9be,3f100000,3d4ccccd,3f3d2f1b,3f3ce000,738,1714125,1625
735,3de4d7f1,3f100000,3d48b439,3f3ced91,3f3c8000,736,1716166,1626
736,3de2e0a0,3f100000,3d449ba6,3f3c6a7f,3f3c4000,735,1713542,1626
737,3de0e94f,3f100000,3d449ba6,3f3c28f6,3f3be000,734,1720542,1633
738,3ddef1fe,3f100000,3d449ba6,3f3be76d,3f3b8000,732,1717625,1630
739,3ddd0fa6,3f100000,3d3c6a7f,3f3b645a,3f3b4000,731,1719666,1633
740,3ddb22d1,3f100000,3d408312,3f3b22d1,3f3ae000,730,1739500,1629
741,3dd94079,3f100000,3d3c6a7f,3f3ae148,3f3aa000,729,1745917,1655
742,3dd7689d,3f100000,3d3851ec,3f3a9fbe,3f3a4000,728,1752333,1662
743,3dd590c1,3f100000,3d3851ec,3f3a5e35,3f3a0000,727,1751459,1661
744,3dd3c361,3f100000,3d343958,3f3a1cac,3f39c000,726,1752333,1662
745,3dd1f601,3f100000,3d343958,3f39db23,3f396000,724,1754958,1665
746,3dd0331e,3f100000,3d3020c5,3f395810,3f392000,723,1751458,1662
747,3dce703b,3f100000,3d3020c5,3f391687,3f38c000,722,1746208,1656
748,3dccb7d4,3f100000,3d2c0831,3f38d4fe,3f388000,721,1752041,1664
749,3dcaff6d,3f100000,3d2c0831,3f389375,3f384000,720,1750875,1663
750,3dc94706,3f100000,3d2c0831,3f3851ec,3f37e000,718,1750875,1663
751,3dc7a398,3f100000,3d23d70a,3f37ced9,3f37a000,717,1754958,1667
752,3dc5f5ae,3f100000,3d27ef9e,3f378d50,3f376000,716,1756417,1669
753,3dc4523f,3f100000,3d23d70a,3f374bc7,3f372000,715,1748542,1661
754,3dc2b94e,3f100000,3d1fbe77,3f370a3d,3f36e000,714,1742708,1655
755,3dc1205c,3f100000,3d1fbe77,3f36c8b4,3f368000,713,1753208,1665
756,3dbf91e6,3f100000,3d1ba5e3,3f36872b,3f366000,712,1747958,1661
757,3dbe0371,3f100000,3d1ba5e3,3f3645a2,3f360000,711,1751167,1664
758,3dbc74fb,3f100000,3d1ba5e3,3f360419,3f35c000,710,1741250,1654
759,3dbaf102,3f100000,3d178d50,3f35c28f,3f358000,709,1742125,1654
760,3db96d09,3f100000,3d178d50,3f358106,3f354000,708,1735417,1627
761,3db7f38c,3f100000,3d1374bc,3f353f7d,3f350000,707,1714125,1627
762,3db67a10,3f100000,3d1374bc,3f34fdf4,3f34c000,706,1717917,1630
763,3db50093,3f100000,3d1374bc,3f34bc6a,3f348000,705,1712084,1624
764,3db39192,3f100000,3d0f5c29,3f347ae1,3f346000,705,1711792,1625
765,3db22292,3f100000,3d0f5c29,3f347ae1,3f342000,704,1714708,1627
766,3db0be0e,3f100000,3d0b4396,3f343958,3f33e000,703,1709750,1622
767,3daf598a,3f100000,3d0b4396,3f33f7cf,3f33a000,702,1709750,1623
768,3dadf506,3f100000,3d0b4396,3f33b646,3f336000,701,1703333,1616
769,3dac9afe,3f100000,3d072b02,3f3374bc,3f332000,700,1710333,1623
770,3dab40f6,3f100000,3d072b02,3f333333,3f32e000,699,1705375,1618
771,3da9e6ef,3f100000,3d072b02,3f32f1aa,3f32a000,698,1705083,1617
772,3da89763,3f100000,3d03126f,3f32b021,3f328000,697,1704208,1617
773,3da75254,3f100000,3cfdf3b6,3f326e98,3f324000,696,1700417,1613
774,3da602c9,3f100000,3d03126f,3f322d0e,3f320000,695,1674458,1586
775,3da4c836,3f100000,3cf5c28f,3f31eb85,3f31e000,695,1680292,1592
776,3da38327,3f100000,3cfdf3b6,3f31eb85,3f31a000,694,1675625,1588
777,3da24895,3f100000,3cf5c28f,3f31a9fc,3f318000,693,1675917,1589
778,3da10e02,3f100000,3cf5c28f,3f316873,3f314000,692,1669791,1582
779,3d9fd36f,3f100000,3cf5c28f,3f3126e9,3f310000,691,1678250,1591
780,3d9ea359,3f100000,3ced9168,3f30e560,3f30e000,691,1672708,1586
781,3d9d7343,3f100000,3ced9168,3f30e560,3f30a000,690,1680000,1593
782,3d9c4da9,3f100000,3ce56042,3f30a3d7,3f308000,689,1677958,1591
783,3d9b1d93,3f100000,3ced9168,3f30624e,3f304000,688,1678542,1591
784,3d9a0275,3f100000,3cdd2f1b,3f3020c5,3f302000,688,1676208,1589
785,3d98dcdb,3f100000,3ce56042,3f3020c5,3f2fe000,687,1677083,1589
786,3d97c1be,3f100000,3cdd2f1b,3f2fdf3b,3f2fc000,687,1675625,1588
787,3d96a6a0,3f100000,3cdd2f1b,3f2fdf3b,3f2f8000,686,1677959,1590
788,3d958b82,3f100000,3cdd2f1b,3f2f9db2,3f2f4000,685,1675334,1588
789,3d947065,3f100000,3cdd2f1b,3f2f5c29,3f2f2000,684,1678250,1591
790,3d935fc4,3f100000,3cd4fdf4,3f2f1aa0,3f2f0000,684,1674166,1588
791,3d924f22,3f100000,3cd4fdf4,3f2f1aa0,3f2ec000,683,1678541,1591
792,3d9148fe,3f100000,3ccccccd,3f2ed917,3f2ea000,682,1678250,1590
793,3d9042d9,3f100000,3ccccccd,3f2e978d,3f2e8000,682,1676208,1589
794,3d8f3cb4,3f100000,3ccccccd,3f2e978d,3f2e4000,681,1673583,1586
795,3d8e368f,3f100000,3ccccccd,3f2e5604,3f2e2000,680,1676500,1589
796,3d8d3ae7,3f100000,3cc49ba6,3f2e147b,3f2e0000,680,1673000,1585
797,3d8c3f3e,3f100000,3cc49ba6,3f2e147b,3f2dc000,679,1675625,1588
798,3d8b4396,3f100000,3cc49ba6,3f2dd2f2,3f2da000,678,1674459,1587
799,3d8a47ed,3f100000,3cc49ba6,3f2d9168,3f2d6000,677,1676792,1588
800,3d8956c1,3f100000,3cbc6a7f,3f2d4fdf,3f2d4000,677,1672709,1586
801,3d886595,3f100000,3cbc6a7f,3f2d4fdf,3f2d2000,676,1678834,1591
802,3d877ee5,3f100000,3cb43958,3f2d0e56,3f2d0000,676,1680291,1593
803,3d868db9,3f100000,3cbc6a7f,3f2d0e56,3f2cc000,675,1677959,1590
804,3d85a709,3f100000,3cb43958,3f2ccccd,3f2ca000,674,1673583,1587
805,3d84c059,3f100000,3cb43958,3f2c8b44,3f2c8000,674,1676792,1590
806,3d83e426,3f100000,3cac0831,3f2c8b44,3f2c6000,673,1675916,1588
807,3d82fd76,3f100000,3cb43958,3f2c49ba,3f2c4000,673,1677666,1591
808,3d822142,3f100000,3cac0831,3f2c49ba,3f2c2000,672,1674166,1587
809,3d81450f,3f100000,3cac0831,3f2c0831,3f2be000,671,1678250,1591
810,3d807358,3f100000,3ca3d70a,3f2bc6a8,3f2be000,671,1672708,1585
811,3d7f2e49,3f100000,3cac0831,3f2bc6a8,3f2ba000,670,1675625,1588
812,3d7d8adb,3f100000,3ca3d70a,3f2b851f,3f2b8000,670,1678834,1592
813,3d7be76d,3f100000,3ca3d70a,3f2b851f,3f2b6000,669,1678542,1591
814,3d7a58f7,3f100000,3c9ba5e3,3f2b4396,3f2b4000,669,1675917,1589
815,3d78b589,3f100000,3ca3d70a,3f2b4396,3f2b2000,668,1675917,1588
816,3d772713,3f100000,3c9ba5e3,3f2b020c,3f2b0000,668,1674167,1587
817,3d75989e,3f100000,3c9ba5e3,3f2b020c,3f2ae000,667,1678541,1592
818,3d740a28,3f100000,3c9ba5e3,3f2ac083,3f2ac000,667,1674458,1587
819,3d727bb3,3f100000,3c9ba5e3,3f2ac083,3f2aa000,667,1673583,1586
820,3d710236,3f100000,3c9374bc,3f2ac083,3f2a8000,666,1673875,1587
821,3d6f73c1,3f100000,3c9ba5e3,3f2a7efa,3f2a6000,666,1677375,1590
822,3d6dfa44,3f100000,3c9374bc,3f2a7efa,3f2a4000,665,1677958,1590
823,3d6c80c7,3f100000,3c9374bc,3f2a3d71,3f2a2000,665,1678834,1592
824,3d6b1c43,3f100000,3c8b4396,3f2a3d71,3f2a0000,664,1673292,1586
825,3d69a2c6,3f100000,3c9374bc,3f29fbe7,3f29e000,664,1677083,1590
826,3d683e42,3f100000,3c8b4396,3f29fbe7,3f29c000,663,1675041,1588
827,3d66d9be,3f100000,3c8b4396,3f29ba5e,3f29a000,663,1678833,1591
828,3d65753a,3f100000,3c8b4396,3f29ba5e,3f298000,662,1673875,1587
829,3d6425af,3f100000,3c83126f,3f2978d5,3f298000,662,1679125,1592
830,3d62c12b,3f100000,3c8b4396,3f2978d5,3f294000,661,1671250,1585
831,3d61719f,3f100000,3c83126f,3f29374c,3f294000,661,1680583,1593
832,3d602214,3f100000,3c83126f,3f29374c,3f292000,661,1676791,1589
833,3d5ed289,3f100000,3c83126f,3f29374c,3f290000,660,1677958,1591
834,3d5d82fd,3f100000,3c83126f,3f28f5c3,3f28e000,660,1672416,1586
835,3d5c3372,3f100000,3c83126f,3f28f5c3,3f28c000,659,1675334,1589
836,3d5af8df,3f100000,3c75c28f,3f28b439,3f28a000,659,1676792,1590
837,3d59be4d,3f100000,3c75c28f,3f28b439,3f28a000,659,1677958,1591
838,3d5883ba,3f100000,3c75c28f,3f28b439,3f288000,658,1673583,1586
839,3d574928,3f100000,3c75c28f,3f2872b0,3f286000,658,1677667,1591
840,3d560e95,3f100000,3c75c28f,3f2872b0,3f284000,657,1673875,1587
841,3d54e8fb,3f100000,3c656042,3f283127,3f282000,657,1686416,1598
842,3d53ae68,3f100000,3c75c28f,3f283127,3f280000,656,1713250,1593
843,3d5288ce,3f100000,3c656042,3f27ef9e,3f280000,656,1715875,1626
844,3d51782d,3f100000,3c54fdf4,3f27ef9e,3f27e000,656,1708292,1618
845,3d505293,3f100000,3c656042,3f27ef9e,3f27c000,655,1727250,1637
846,3d4f2cf9,3f100000,3c656042,3f27ae14,3f27a000,655,1724041,1635
847,3d4e1c58,3f100000,3c54fdf4,3f27ae14,3f27a000,655,1724042,1634
848,3d4cf6be,3f100000,3c656042,3f27ae14,3f278000,654,1720250,1630
849,3d4be61d,3f100000,3c54fdf4,3f276c8b,3f276000,654,1721417,1632
850,3d4ad57c,3f100000,3c54fdf4,3f276c8b,3f276000,654,1718500,1631
851,3d49c4db,3f100000,3c54fdf4,3f276c8b,3f274000,653,1734541,1647
852,3d4b923a,3f100000,bcb43958,3f272b02,3f290000,660,1720542,1633
853,3d4d35a8,3f100000,bca3d70a,3f28f5c3,3f294000,661,1721125,1633
854,3d4ed917,3f100000,bca3d70a,3f29374c,3f296000,662,1722292,1635
855,3d507c85,3f100000,bca3d70a,3f2978d5,3f298000,662,1721416,1634
856,3d520afa,3f100000,bc9ba5e3,3f2978d5,3f29a000,663,1715583,1628
857,3d539970,3f100000,bc9ba5e3,3f29ba5e,3f29c000,663,1726666,1639
858,3d5527e5,3f100000,bc9ba5e3,3f29ba5e,3f29e000,664,1721417,1634
859,3d56b65b,3f100000,bc9ba5e3,3f29fbe7,3f2a0000,664,1724042,1636
860,3d5844d0,3f100000,bc9ba5e3,3f29fbe7,3f2a2000,665,1720250,1632
861,3d59be4d,3f100000,bc9374bc,3f2a3d71,3f2a4000,665,1731334,1644
862,3d5b37ca,3f100000,bc9374bc,3f2a3d71,3f2a6000,666,1718791,1631
863,3d5cb146,3f100000,bc9374bc,3f2a7efa,3f2a8000,666,1724625,1637
864,3d5e2ac3,3f100000,bc9374bc,3f2a7efa,3f2aa000,667,1721708,1634
865,3d5f8f47,3f100000,bc8b4396,3f2ac083,3f2ac000,667,1722000,1634
866,3d60f3cb,3f100000,bc8b4396,3f2ac083,3f2ae000,667,1717333,1630
867,3d626d48,3f100000,bc9374bc,3f2ac083,3f2b0000,668,1719958,1632
868,3d63d1cc,3f100000,bc8b4396,3f2b020c,3f2b2000,668,1712375,1624
869,3d652157,3f100000,bc83126f,3f2b020c,3f2b2000,668,1717333,1630
870,3d6685db,3f100000,bc8b4396,3f2b020c,3f2b4000,669,1716458,1629
871,3d67ea60,3f100000,bc8b4396,3f2b4396,3f2b8000,670,1723459,1635
872,3d6939eb,3f100000,bc83126f,3f2b851f,3f2b8000,670,1706250,1619
873,3d6a8976,3f100000,bc83126f,3f2b851f,3f2ba000,670,1704500,1617
874,3d6bd902,3f100000,bc83126f,3f2b851f,3f2bc000,671,1696333,1591
875,3d6d1394,3f100000,bc75c28f,3f2bc6a8,3f2be000,671,1675917,1589
876,3d6e6320,3f100000,bc83126f,3f2bc6a8,3f2c0000,672,1672416,1585
877,3d6f9db2,3f100000,bc75c28f,3f2c0831,3f2c0000,672,1680875,1593
878,3d70d845,3f100000,bc75c28f,3f2c0831,3f2c2000,672,1675042,1588
879,3d7212d7,3f100000,bc75c28f,3f2c0831,3f2c4000,673,1678250,1590
880,3d734d6a,3f100000,bc75c28f,3f2c49ba,3f2c6000,673,1676500,1589
881,3d7487fd,3f100000,bc75c28f,3f2c49ba,3f2c8000,674,1682042,1595
882,3d75ad97,3f100000,bc656042,3f2c8b44,3f2c8000,674,1674166,1587
883,3d76d331,3f100000,bc656042,3f2c8b44,3f2ca000,674,1676791,1591
884,3d77f8cb,3f100000,bc656042,3f2c8b44,3f2cc000,675,1674166,1587
885,3d791e64,3f100000,bc656042,3f2ccccd,3f2ce000,675,1680291,1594
886,3d7a43fe,3f100000,bc656042,3f2ccccd,3f2d0000,676,1676500,1590
887,3d7b6998,3f100000,bc656042,3f2d0e56,3f2d2000,676,1676792,1590
888,3d7c7a3a,3f100000,bc54fdf4,3f2d0e56,3f2d2000,676,1676209,1588
889,3d7d9fd3,3f100000,bc656042,3f2d0e56,3f2d4000,677,1674750,1588
890,3d7eb075,3f100000,bc54fdf4,3f2d4fdf,3f2d6000,677,1674166,1588
891,3d7fc116,3f100000,bc54fdf4,3f2d4fdf,3f2d6000,677,1680292,1593
892,3d8068dc,3f100000,bc54fdf4,3f2d4fdf,3f2d8000,678,1673584,1588
893,3d80e6b0,3f100000,bc449ba6,3f2d9168,3f2d8000,678,1679417,1592
894,3d816f00,3f100000,bc54fdf4,3f2d9168,3f2da000,678,1675042,1588
895,3d81ecd5,3f100000,bc449ba6,3f2d9168,3f2dc000,679,1676792,1590
896,3d826aa9,3f100000,bc449ba6,3f2dd2f2,3f2de000,679,1674166,1588
897,3d82f2fa,3f100000,bc54fdf4,3f2dd2f2,3f2e0000,680,1675042,1588
898,3d836651,3f100000,bc343958,3f2e147b,3f2e0000,680,1675333,1587
899,3d83e426,3f100000,bc449ba6,3f2e147b,3f2e2000,680,1679125,1593
900,3d8461fa,3f100000,bc449ba6,3f2e147b,3f2e2000,680,1673292,1587
901,3d84dfce,3f100000,bc449ba6,3f2e147b,3f2e4000,681,1684959,1597
902,3d855326,3f100000,bc343958,3f2e5604,3f2e6000,681,1674459,1588
903,3d85c67e,3f100000,bc343958,3f2e5604,3f2e6000,681,1676500,1590
904,3d8639d6,3f100000,bc343958,3f2e5604,3f2e8000,682,1672708,1585
905,3d86ad2e,3f100000,bc343958,3f2e978d,3f2e8000,682,1674750,1588
906,3d872086,3f100000,bc343958,3f2e978d,3f2ea000,682,1675333,1588
907,3d8793de,3f100000,bc343958,3f2e978d,3f2ec000,683,1676792,1589
908,3d880735,3f100000,bc343958,3f2ed917,3f2ec000,683,1671250,1585
909,3d887011,3f100000,bc23d70a,3f2ed917,3f2ee000,683,1677958,1591
910,3d88e369,3f100000,bc343958,3f2ed917,3f2ee000,683,1675042,1588
911,3d894c44,3f100000,bc23d70a,3f2ed917,3f2f0000,684,1682334,1595
912,3d89b520,3f100000,bc23d70a,3f2f1aa0,3f2f0000,684,1674167,1588
913,3d8a1dfc,3f100000,bc23d70a,3f2f1aa0,3f2f2000,684,1678250,1591
914,3d8a86d7,3f100000,bc23d70a,3f2f1aa0,3f2f2000,684,1677083,1590
915,3d8aefb3,3f100000,bc23d70a,3f2f1aa0,3f2f4000,685,1677958,1592
916,3d8b588e,3f100000,bc23d70a,3f2f5c29,3f2f6000,685,1674166,1587
917,3d8bb6ed,3f100000,bc1374bc,3f2f5c29,3f2f6000,685,1678250,1590
918,3d8c1fc9,3f100000,bc23d70a,3f2f5c29,3f2f8000,686,1672709,1586
919,3d8c7e28,3f100000,bc1374bc,3f2f9db2,3f2f8000,686,1678542,1592
920,3d8cdc87,3f100000,bc1374bc,3f2f9db2,3f2fa000,686,1673291,1587
921,3d8d3ae7,3f100000,bc1374bc,3f2f9db2,3f2fa000,686,1681458,1594
922,3d8d9946,3f100000,bc1374bc,3f2f9db2,3f2fc000,687,1674750,1587
923,3d8df7a5,3f100000,bc1374bc,3f2fdf3b,3f2fc000,687,1708000,1590
924,3d8e5604,3f100000,bc1374bc,3f2fdf3b,3f2fe000,687,1705959,1616
925,3d8eb463,3f100000,bc1374bc,3f2fdf3b,3f2fe000,687,1714708,1624
926,3d8f12c2,3f100000,bc1374bc,3f2fdf3b,3f300000,688,1717625,1627
927,3d8f66a5,3f100000,bc03126f,3f3020c5,3f300000,688,1719958,1630
928,3d8fba88,3f100000,bc03126f,3f3020c5,3f300000,688,1720541,1630
929,3d9018e7,3f100000,bc1374bc,3f3020c5,3f302000,688,1717917,1629
930,3d906cca,3f100000,bc03126f,3f3020c5,3f302000,688,1713542,1624
931,3d90c0ad,3f100000,bc03126f,3f3020c5,3f304000,688,1719375,1631
932,3d911490,3f100000,bc03126f,3f3020c5,3f304000,688,1708000,1620
933,3d9172ef,3f100000,bc1374bc,3f3020c5,3f306000,689,1715291,1627
934,3d91bc56,3f100000,bbe56042,3f30624e,3f306000,689,1709458,1623
935,3d921038,3f100000,bc03126f,3f30624e,3f308000,689,1716167,1628
936,3d92641b,3f100000,bc03126f,3f30624e,3f308000,689,1735417,1625
937,3d92b7fe,3f100000,bc03126f,3f30624e,3f308000,689,1738334,1648
938,3d930be1,3f100000,bc03126f,3f30624e,3f30a000,690,1742417,1653
939,3d935547,3f100000,bbe56042,3f30a3d7,3f30a000,690,1745625,1656
940,3d939eae,3f100000,bbe56042,3f30a3d7,3f30a000,690,1744458,1655
941,3d93f291,3f100000,bc03126f,3f30a3d7,3f30c000,690,1753792,1664
942,3d943bf7,3f100000,bbe56042,3f30a3d7,3f30c000,690,1745916,1657
943,3d948fda,3f100000,bc03126f,3f30a3d7,3f30e000,691,1739500,1650
944,3d94d940,3f100000,bbe56042,3f30e560,3f30e000,691,1750583,1663
945,3d9522a7,3f100000,bbe56042,3f30e560,3f310000,691,1745625,1658
946,3d956191,3f100000,bbc49ba6,3f30e560,3f30e000,691,1745916,1658
947,3d95aaf8,3f100000,bbe56042,3f30e560,3f310000,691,1748542,1660
948,3d95f45e,3f100000,bbe56042,3f30e560,3f312000,692,1744458,1657
949,3d963dc5,3f100000,bbe56042,3f3126e9,3f312000,692,1745042,1658
950,3d967caf,3f100000,bbc49ba6,3f3126e9,3f312000,692,1735417,1648
951,3d96c615,3f100000,bbe56042,3f3126e9,3f314000,692,1753208,1665
952,3d95a07b,3f100000,3ce56042,3f3126e9,3f2f6000,685,1742417,1655
953,3d94855e,3f100000,3cdd2f1b,3f2f5c29,3f2f2000,684,1747959,1659
954,3d9374bc,3f100000,3cd4fdf4,3f2f1aa0,3f2f0000,684,1732209,1644
955,3d92641b,3f100000,3cd4fdf4,3f2f1aa0,3f2ec000,683,1736875,1649
956,3d915df6,3f100000,3ccccccd,3f2ed917,3f2ea000,682,1729000,1619
