index,input0_f32_bits,input1_f32_bits,input2_f32_bits,input3_f32_bits,expected_output_f32_bits,expected_actuator_permille,rknn_output_f32_bits,rknn_actuator_permille,wall_ns,device_us
7526,c0208fda,bf0dcac1,410010cb,3f2ccccd,00000000,0,00000000,0,187248,177
7527,bf996bba,3f006320,c020fdf4,3edd2f1b,3ebc7136,368,3ebc8000,368,186374,177
7528,3f481062,3e8b2ca5,411f48e9,3ec28f5c,00000000,0,00000000,0,187831,178
7529,3f68f712,3f8938ef,c11b7803,3f381062,3f800000,1000,3f800000,1000,186956,177
7530,3f4176de,3da39581,c0586c22,3ef4bc6a,3f800000,1000,3f800000,1000,185498,176
7531,3f45aee6,3ea94fdf,3f83b2ff,3ec6a7f0,3f800000,1000,3f800000,1000,186374,176
7532,bfba2e5e,bde8240b,c08f62b7,3f449ba6,3e344cc1,176,3e34c000,177,187540,178
7533,3fc3c2b9,3f90b368,3f9e4f76,3eeb851f,3f800000,1000,3f800000,1000,187832,178
7534,bda070b9,3f98b3d0,c0b54bc7,3f50a3d7,3f800000,1000,3f800000,1000,186373,177
7535,40584d01,3fbc511a,bfe6bee0,3f0a3d71,3f800000,1000,3f800000,1000,187540,177
7536,3ff9de6a,3f9eb98c,bf0d42c4,3ec7ae14,3f800000,1000,3f800000,1000,186665,176
7537,c01b3483,3daf06f7,410e205c,3efc6a7f,00000000,0,00000000,0,188706,179
7538,be27429a,3f585461,c0effcb9,3f54fdf4,3f800000,1000,3f800000,1000,186373,176
7539,bfb8d8ed,3eb55cfb,402bc9ef,3f716873,00000000,0,00000000,0,218456,208
7540,3fa2617c,3f801134,bf6404ea,3f34bc6a,3f800000,1000,3f800000,1000,191915,181
7541,400e2292,3f716f00,40f1dbf5,3e9e353f,3f800000,1000,3f800000,1000,199206,190
7542,3fabaf10,3e9f4d6a,40a4e979,3f758106,3f800000,1000,3f800000,1000,188999,179
7543,3f8f635e,3fc35183,40a02268,3dcac083,3f800000,1000,3f800000,1000,200373,190
7544,bf8400fc,3ec93c36,c115ae14,3e676c8b,3f800000,1000,3f800000,1000,188998,179
7545,3f1dc9c5,3faddd98,4096a090,3e591687,3f800000,1000,3f800000,1000,200373,191
7546,be3dc9c5,be26353f,40e0710d,3f3b645a,00000000,0,00000000,0,192790,183
7547,bfaa73d6,be7f58e2,403f8bac,3f54fdf4,00000000,0,00000000,0,189290,179
7548,3f7f3776,3fa4aa65,bdfae148,3ef6c8b4,3f800000,1000,3f800000,1000,200373,190
7549,3f2d028a,3f8887fd,c04cb924,3f05e354,3f800000,1000,3f800000,1000,188999,179
7550,bee2a6f4,bee84817,bfb76944,3f747ae1,3e1bbb62,152,3e1bc000,152,329872,315
7551,3d47e282,beb38866,c0b3c28f,3f6a7efa,3f800000,1000,3f800000,1000,235081,221
7552,c02ebe8c,be95fd8b,3ffc9518,3f71a9fc,00000000,0,00000000,0,198332,187
7553,bf45460b,3f3eb296,bfea88ce,3cb43958,3f231b4c,637,3f232000,637,191915,181
7554,3f9315b5,3bc6a7f0,bfae00d2,3f353f7d,3f800000,1000,3f800000,1000,191914,182
7555,be9537a0,beb4d9e8,3e5a6b51,3f122d0e,00000000,0,00000000,0,198623,188
7556,401c8462,3f9887fd,bf101a37,3ebc6a7f,3f800000,1000,3f800000,1000,188707,179
7557,bf88beb6,be425461,40cf3b64,3e820c4a,00000000,0,00000000,0,184624,176
7558,3fbd9be5,3f651b71,c107089a,3f589375,3f800000,1000,3f800000,1000,151082,143
7559,3dcde7ea,3d889a02,c0cacbfb,3e126e98,3f800000,1000,3f800000,1000,149915,143
7560,c01b0846,be8fc9ef,c110f213,3ef6c8b4,3ef9ad04,488,3efa6000,489,150499,143
7561,3e89c23b,3dc6e2eb,4117df3b,3f5ef9db,00000000,0,00000000,0,151082,143
7562,404afb2b,3fc0bfb1,40448312,3f204189,3f800000,1000,3f800000,1000,152248,144
7563,4021797d,3fa1a1cb,bffb0be1,3e2b020c,3f800000,1000,3f800000,1000,149331,142
7564,bffe30a9,bd9d14e4,4115154d,3d3020c5,00000000,0,00000000,0,150207,142
7565,3f5941c8,3fb503b0,c0809100,3f6f5c29,3f800000,1000,3f800000,1000,152249,144
7566,401cf766,3fb9c433,40049eed,3e800000,3f800000,1000,3f800000,1000,151373,143
7567,bf444524,be253261,c08c7d56,3f122d0e,3ef7d0af,484,3ef80000,484,155166,147
7568,40373c60,3fc08866,409f1d15,3f4f1aa0,3f800000,1000,3f800000,1000,152248,145
7569,c002cb53,3ead4c98,40c6e2eb,3f0147ae,00000000,0,00000000,0,150206,142
7570,3d969c24,bf2cc155,408126e9,3e9db22d,00000000,0,00000000,0,151666,144
7571,4026c4c6,3f94b98c,c10fc1be,3eb74bc7,3f800000,1000,3f800000,1000,150498,142
7572,c00f381d,becc240b,c0a93d08,3d9374bc,00000000,0,00000000,0,151082,143
7573,bfbfb15b,bde2339c,bf61d7dc,3ea353f8,00000000,0,00000000,0,144665,138
7574,bd455864,3e88c63f,40a7f2e5,3dfbe76d,00000000,0,00000000,0,138249,131
7575,401a1f9f,3f913e42,41142824,3f133333,3f800000,1000,3f800000,1000,135999,129
7576,bc9d7343,3c65fd8b,c116d917,3f46a7f0,3f800000,1000,3f800000,1000,141749,135
7577,3ef4eb9a,3fb2ecc0,c089fb16,3e71a9fc,3f800000,1000,3f800000,1000,138540,131
7578,3ea98351,3d2db8bb,40c72618,3f0872b0,00000000,0,00000000,0,138249,131
7579,4023d7b2,3f8217c2,411f5b57,3f1c6a7f,3f800000,1000,3f800000,1000,136208,129
7580,beb522a7,3f68075f,3fc7f972,3f2a7efa,3ee37119,444,3ee34000,444,137957,131
7581,c018917d,bd9212d7,4019fbe7,3ee24dd3,00000000,0,00000000,0,137957,131
7582,3fc280f1,3f07126f,4088e632,3ec08312,3f800000,1000,3f800000,1000,137374,130
7583,3fdeb11c,3fb35810,bda5119d,3f48f5c3,3f800000,1000,3f800000,1000,137666,130
7584,3f936e2f,3ee00ebf,4085295f,3f249ba6,3f800000,1000,3f800000,1000,137665,130
7585,bed2d773,be6d8e22,3fddf3b6,3e8bc6a8,00000000,0,00000000,0,137082,130
7586,bea3c9ef,3e810481,40172b02,3f276c8b,00000000,0,00000000,0,137373,131
7587,bf135fc4,3e19a36e,c05d5183,3f256042,3f0de372,554,3f0e0000,555,137082,130
7588,beb588e3,3ebf22d1,4117a36e,3f2e5604,00000000,0,00000000,0,136791,129
7589,bf81e3a8,3f0ba6b5,3facd014,3f666666,00000000,0,00000000,0,136499,129
7590,bfb5a512,3ee61e4f,c0074880,3efd70a4,3e146ae1,145,3e148000,145,136790,129
7591,bec516db,3f40680a,40efd3c3,3f70e560,00000000,0,00000000,0,140290,132
7592,400a703b,3fc12a30,40d519ce,3f4b4396,3f800000,1000,3f800000,1000,136791,130
7593,3fb70308,3f037176,4024b439,3f449ba6,3f800000,1000,3f800000,1000,136791,129
7594,3e63ec03,3f507fcc,40c4511a,3f7b22d1,3d142e4e,36,3d10a000,35,136499,129
7595,3f6f1d3f,3f1ee48f,405231f9,3f0872b0,3f800000,1000,3f800000,1000,136207,129
7596,3f22d624,3e2037b5,40ff58e2,3dc8b439,00000000,0,00000000,0,137082,130
7597,bfebab22,be9d3405,41198e8a,3f72b021,00000000,0,00000000,0,137082,130
7598,3eddd1a2,3e53bcd3,bfdee632,3f2f1aa0,3f800000,1000,3f800000,1000,136791,129
7599,c0419f80,bf1b61e5,408d4bc7,3e072b02,00000000,0,00000000,0,137082,130
7600,3faf1173,3eea17c2,c0b5c433,3f239581,3f800000,1000,3f800000,1000,141457,134
7601,bf69667b,3f03367a,bc3295ea,3e958106,3d67d242,57,3d686000,57,135332,128
7602,bf5e075f,bd8e48e9,4095f3b6,3ecbc6a8,00000000,0,00000000,0,133874,127
7603,c008faad,be9b67a1,41024f76,3f558106,00000000,0,00000000,0,151082,143
7604,3f47674d,3f789375,c05f79a7,3d8b4396,3f800000,1000,3f800000,1000,148166,140
7605,3fb10625,3fc2a3d7,4101a512,3f48f5c3,3f800000,1000,3f800000,1000,138540,131
7606,be8b7aa2,bf02985f,407cf909,3f147ae1,00000000,0,00000000,0,137082,129
7607,c0026a01,3e88432d,c0127525,3ea4dd2f,00000000,0,00000000,0,137082,130
7608,3b5844d0,3d82bd3c,c03c3c9f,3e70a3d7,3f227911,635,3f228000,635,137082,129
7609,be30c88a,3ecc4d01,4107d495,3f570a3d,00000000,0,00000000,0,136791,130
7610,3d690ff9,3d895810,40c39db2,3f024dd3,00000000,0,00000000,0,136790,129
7611,bf718a87,be9fbb30,bd8a3d71,3eeb020c,00000000,0,00000000,0,138249,131
7612,c068b924,bf3f1f8a,bf7fbe77,3f5d70a4,00000000,0,00000000,0,136790,130
7613,bffa3c21,bec41a37,410791d1,3f639581,00000000,0,00000000,0,137374,131
7614,bf01b1d9,3c51eb85,c1144539,3f09ba5e,3f800000,1000,3f800000,1000,138249,130
7615,3f9413fd,3fcb5183,c1151206,3e4ed917,3f800000,1000,3f800000,1000,136207,129
7616,3fb972ef,3fb400d2,c0a95254,3f066666,3f800000,1000,3f800000,1000,137082,130
7617,bfc167cb,be40a090,c1070069,3f52f1aa,3f5d9d14,866,3f5dc000,866,137957,130
7618,3fc02fd7,3f65fb16,40d1cfab,3efb645a,3f800000,1000,3f800000,1000,137665,131
7619,3f95cb14,3f63bda5,41125cfb,3f12b021,3f40b122,753,3f406000,751,138541,131
7620,bff6e979,bedd6f00,4079374c,3f49ba5e,00000000,0,00000000,0,137665,130
7621,bf1540cc,3f536f00,40fe710d,3e991687,00000000,0,00000000,0,137957,131
7622,3fc3588e,3f217cee,401a1965,3f2147ae,3f800000,1000,3f800000,1000,137082,130
7623,c058346e,bf2350b1,c02114e4,3f74fdf4,00000000,0,00000000,0,136791,129
7624,c048110a,bf319653,c106652c,3f374bc7,3d25feac,41,3d24e000,40,149332,140
7625,bccb5350,be271759,c1128db9,3eeb020c,3f800000,1000,3f800000,1000,139707,133
7626,c036555c,bf20a162,41087732,3f378d50,00000000,0,00000000,0,137082,130
7627,bf4fcf81,3f8eae14,c1046bba,3f30624e,3f800000,1000,3f800000,1000,136207,129
7628,3eb82d38,3db5d639,bfa5ed29,3cbc6a7f,3f4d9d1f,803,3f4da000,803,139416,132
7629,c056d9be,bf3eeb1c,be1a1cac,3ef43958,00000000,0,00000000,0,137082,130
7630,bf9b37ca,bdafa440,bfd703b0,3f7b22d1,00000000,0,00000000,0,136498,130
7631,be5a6b51,bf1e51ec,c0133b64,3df1a9fc,3eadb0de,339,3eadc000,339,135624,128
7632,402d566d,3f9948e9,40ecc155,3d2c0831,3f800000,1000,3f800000,1000,136790,130
7633,3eeb7d41,3edd3c36,3f2e76c9,3e116873,3f65f9bd,898,3f660000,898,136498,129
7634,40099e30,3fc29653,c0354120,3e8d4fdf,3f800000,1000,3f800000,1000,136207,129
7635,40041451,3f69119d,406727bb,3f4fdf3b,3f800000,1000,3f800000,1000,136790,130
7636,bd827fa2,be8a76c9,c104d220,3f48f5c3,3f800000,1000,3f800000,1000,137082,130
7637,bfca1ff3,bec0af4f,41088d50,3e9b22d1,00000000,0,00000000,0,137666,131
7638,bfca9f17,3f221b09,40bb6d5d,3e45a1cb,00000000,0,00000000,0,136207,129
7639,bfd2c908,3f0aded3,bffc91d1,3f5ae148,3e008648,126,3e00c000,126,137082,130
7640,3e23e187,3f888937,c11fcac1,3ba3d70a,3f800000,1000,3f800000,1000,136499,129
7641,bfd14a4d,3f0fafb8,411d75f7,3e9eb852,00000000,0,00000000,0,137957,131
7642,3ded527e,3f81ab9f,411666cf,3e5c28f6,00000000,0,00000000,0,137374,130
7643,bf73fd0d,3f7bced9,40fbd14e,3d6978d5,00000000,0,00000000,0,137957,131
7644,3daf2f98,3f148f5c,bf1b8bac,3f49fbe7,3f577d02,842,3f576000,841,137665,130
7645,3f8376b4,3f85a090,c0e759b4,3f574bc7,3f800000,1000,3f800000,1000,143498,136
7646,bfbee19c,3ee9d639,4119cc64,3d872b02,00000000,0,00000000,0,162165,154
7647,c01448bf,bf1b9ce0,c0b5182b,3f6bc6a8,00000000,0,00000000,0,164957,157
7648,bf372ef1,3f542196,4101b021,3f1c28f6,00000000,0,00000000,0,167998,159
7649,bf47674d,3f337176,c0b3ba5e,3f14bc6a,3f800000,1000,3f800000,1000,171207,162
7650,3e78e9f7,3f3cea4b,bf23eab3,3ec9ba5e,3f800000,1000,3f800000,1000,167415,158
7651,3ed8adac,be327bb3,c0e05d64,3d072b02,3f800000,1000,3f800000,1000,166832,158
7652,bf3ab0c9,3f48de01,408ef909,3e23d70a,00000000,0,00000000,0,167123,158
7653,be915b57,bf1cb439,c0a3bda5,3f4fdf3b,3f615ad2,880,3f616000,880,167124,158
7654,3e167232,3fc269ad,3f0d35a8,3eb53f7d,3f800000,1000,3f800000,1000,166540,158
7655,bfd7876a,bdd64c30,4119fb7f,3f71a9fc,00000000,0,00000000,0,166540,158
7656,3ff859c9,3f538fc5,c0a54120,3f2624dd,3f800000,1000,3f800000,1000,166540,157
7657,bf3307f2,3e4d1b71,c11d0000,3f5a1cac,3f800000,1000,3f800000,1000,167999,159
7658,bf8f43e9,3f390ff9,bfce48e9,3f456042,3ef4d270,478,3ef4c000,478,168290,160
7659,3f132a06,3f567454,c0e34952,3f326e98,3f800000,1000,3f800000,1000,167415,158
7660,40002b95,3fc40aa6,c00966cf,3f076c8b,3f800000,1000,3f800000,1000,167415,159
7661,bf0414a5,3f89d14e,c095089a,3f004189,3f800000,1000,3f800000,1000,166540,158
7662,bf857881,3f164ea5,c014432d,3ec5a1cb,3ef71cd2,483,3ef70000,482,166540,158
7663,4056f49d,3fb697f6,c0f69eed,3f2978d5,3f800000,1000,3f800000,1000,165665,157
7664,c0523dc5,bede594b,401c75f7,3d1fbe77,00000000,0,00000000,0,167707,159
7665,c01ceb46,be144d01,4119ae14,3f395810,00000000,0,00000000,0,166832,158
7666,bf859c8d,3f250be1,4119e00d,3f610625,00000000,0,00000000,0,173249,164
7667,bd8bd662,3f1689a0,c00d374c,3efdf3b6,3f763cb4,962,3f764000,962,171207,162
7668,3ef404ea,3e48b780,c10c5a1d,3f0d0e56,3f800000,1000,3f800000,1000,170040,161
7669,3f37bc7f,bd94a234,c0e79653,3f1d2f1b,3f800000,1000,3f800000,1000,167415,159
7670,3f8669ad,3fa2786c,c1031b71,3f170a3d,3f800000,1000,3f800000,1000,165665,157
7671,bf1fa2f0,3f92816f,40e12ca5,3e9c28f6,00000000,0,00000000,0,167999,159
7672,3ff257a8,3fc07732,c0dd288d,3dd91687,3f800000,1000,3f800000,1000,167415,158
7673,bf39d5e5,bf2a7efa,c11c786c,3f326e98,3f800000,1000,3f800000,1000,167123,158
7674,bfecc2f8,bedf7319,bf9954ca,3f53b646,00000000,0,00000000,0,184332,176
7675,3fe77319,3efa075f,410ba6b5,3f7db22d,3f800000,1000,3f800000,1000,170332,162
7676,c03c8beb,beb87fcc,40908e8a,3f449ba6,00000000,0,00000000,0,181415,172
7677,bf9d7492,3f122f83,41151c43,3f656042,00000000,0,00000000,0,170623,161
7678,3c0216c6,bebd30be,3db53f7d,3ee45a1d,3d71a199,59,3d71a000,59,167707,158
7679,400d49f9,3f979f56,c0db7803,3d9374bc,3f800000,1000,3f800000,1000,180540,171
7680,3e60c9da,bee0e3bd,bf945048,3f2dd2f2,3f14f399,582,3f150000,582,169456,161
7681,c0287cd9,be3a1ff3,40c2f1aa,3f553f7d,00000000,0,00000000,0,180832,171
7682,3f92da12,3f9a1bda,405f4a23,3e991687,3f800000,1000,3f800000,1000,168582,160
7683,3ef1d92b,be87bcd3,c019460b,3e6c8b44,3f800000,1000,3f800000,1000,167415,159
7684,3eeca81a,3f828241,bfcd14e4,3e03126f,3f800000,1000,3f800000,1000,177915,169
7685,bf572ef1,bf1d2b02,c11402de,3d0b4396,3f800000,1000,3f800000,1000,166832,157
7686,bf06dc5d,3f408312,c0dad1b7,3f69fbe7,3f800000,1000,3f800000,1000,187832,173
7687,3e8ff972,3fc42618,c03fe426,3ed47ae1,3f800000,1000,3f800000,1000,174415,166
7688,be488f86,beaa1e4f,40ae0275,3f1ced91,00000000,0,00000000,0,167998,159
7689,40181f21,3fb6d220,c05f645a,3f7eb852,3f800000,1000,3f800000,1000,178498,170
7690,40437415,3fc63d08,bfc8e8a7,3d9fbe77,3f800000,1000,3f800000,1000,169165,161
7691,3f2d4952,3e43eab3,3fe1b08a,3ec28f5c,3f4af40e,793,3f4ac000,792,177331,169
7692,bf17c45d,bf323958,c0ebf3b6,3f71eb85,3f800000,1000,3f800000,1000,170624,161
7693,4017c3b5,3fba4c98,c08f7a78,3f7f7cee,3f800000,1000,3f800000,1000,167999,159
7694,bfdddd6e,bb5c5d64,c033ae14,3e158106,00000000,0,00000000,0,289039,276
7695,bf3d21ff,be322681,c0845f07,3f656042,3ef83623,485,3ef86000,485,188123,177
7696,bd9c5825,3f957c85,bf225461,3cf5c28f,3f800000,1000,3f800000,1000,148749,141
7697,3f916723,3f6a32ca,41012752,3ea5e354,3f66472c,900,3f662000,899,145832,138
7698,40125658,3f69c5d6,c11d4bc7,3ec28f5c,3f800000,1000,3f800000,1000,144665,137
7699,400232f4,3fb842c4,3e6b50b1,3f72f1aa,3f800000,1000,3f800000,1000,148165,141
7700,bd831ceb,bedf0d84,c047df3b,3eea7efa,3f188ede,596,3f18a000,596,144665,137
7701,3d672da1,3f958ce7,40b4a7f0,3f6f1aa0,3e637050,222,3e62c000,221,143207,135
7702,3fae7382,3fc5aa65,c031930c,3e820c4a,3f800000,1000,3f800000,1000,147290,140
7703,3e4f56eb,3fa06e2f,40dfb15b,3eda1cac,3e4845a6,196,3e470000,194,143499,136
7704,bf87c99b,bef3c01a,40c6346e,3ea353f8,00000000,0,00000000,0,144665,137
7705,3fdcdd2f,3f9cd5d0,40b0b6ae,3e92f1aa,3f800000,1000,3f800000,1000,147290,141
7706,bf3425af,bf2c161e,40fbeab3,3f6624dd,00000000,0,00000000,0,142332,135
7707,bf606f69,3f69923a,c0fe6b51,3f3374bc,3f800000,1000,3f800000,1000,143790,137
7708,bdceee0f,3f2f21ff,40aa4674,3e8bc6a8,00000000,0,00000000,0,143791,136
7709,3ff9a6b5,3fbe2824,c0fb7803,3f4b020c,3f800000,1000,3f800000,1000,143790,137
7710,c0184381,bd9e83e4,c0c5119d,3e9b22d1,00000000,0,00000000,0,142916,136
7711,4034769f,3fb2c155,41155b57,3e2f1aa0,3f800000,1000,3f800000,1000,141457,134
7712,3faec6bd,3f117a78,c116e00d,3e072b02,3f800000,1000,3f800000,1000,137374,130
7713,be47e282,bf340419,410001a3,3c03126f,00000000,0,00000000,0,138665,131
7714,3fc4d6a1,3f8b6ae8,40e28b44,3ec3126f,3f800000,1000,3f800000,1000,136207,129
7715,3f336502,3f826666,c002de01,3ebd70a4,3f800000,1000,3f800000,1000,136791,130
7716,bf1b295f,bdbce076,c057c01a,3ecdd2f2,3eba5764,364,3eba8000,364,138540,132
7717,c030e219,bec0e076,bfa1d495,3f722d0e,00000000,0,00000000,0,137957,131
7718,3f86d7c7,3f6af5c3,c11c0b0f,3f6f5c29,3f800000,1000,3f800000,1000,137957,130
7719,3ff32f45,3f8a1f21,3feed5d0,3f628f5c,3f800000,1000,3f800000,1000,138541,131
7720,403887fd,3f9e5f07,c006a7f0,3ec72b02,3f800000,1000,3f800000,1000,137374,130
7721,3fa71801,3f785e35,c05da512,3ed3f7cf,3f800000,1000,3f800000,1000,136207,129
7722,beffb3fa,3f13923a,c04d6a16,3ede353f,3f690460,910,3f690000,910,136499,129
7723,bf821ab5,befa809d,c0d70f28,3f0fdf3b,3f471692,778,3f472000,778,136207,130
7724,c0196580,bd07e282,bf1ced91,3f3df3b6,00000000,0,00000000,0,136499,129
7725,3f481451,3fa6c505,c0e8f34d,3f10624e,3f800000,1000,3f800000,1000,135915,129
7726,3ffa9dc7,3f18f9db,c0f73c36,3e010625,3f800000,1000,3f800000,1000,137373,131
7727,4019566d,3f8ae4f7,40a7bc02,3f73f7cf,3f800000,1000,3f800000,1000,136499,130
7728,bfc3c750,bf18ca58,40e77e91,3ed4fdf4,00000000,0,00000000,0,136207,128
7729,bf14cec4,3f98bb30,c1005c29,3e6c8b44,3f800000,1000,3f800000,1000,144957,137
7730,3ffc5198,3fa8a234,3fc542c4,3f378d50,3f800000,1000,3f800000,1000,143207,136
7731,3e858a33,3fbee910,40bc1f21,3ebef9db,3f2e369a,681,3f2e0000,680,140291,133
7732,beb2ec6c,beb54fdf,c084faad,3e5d2f1b,3f1d68a5,615,3f1d8000,615,137957,131
7733,bec28241,bf0ebac7,409e6666,3f1ef9db,00000000,0,00000000,0,137665,130
7734,3f3108c4,3fcd594b,c0fc05bc,3f5020c5,3f800000,1000,3f800000,1000,137082,130
7735,3eda8588,3d4b9f56,c1106f69,3efbe76d,3f800000,1000,3f800000,1000,137374,130
7736,3caf78ff,3f2ad289,40f20f91,3f29fbe7,00000000,0,00000000,0,138249,131
7737,3fc1dc72,3f9f1eb8,401e809d,3f7d2f1b,3f800000,1000,3f800000,1000,137665,130
7738,3f8b8477,3fcd978d,c0c2de01,3f7cac08,3f800000,1000,3f800000,1000,137082,130
7739,bfda641b,3ed48312,c0e6ae7d,3e800000,3f5cf0dc,863,3f5d0000,863,157498,149
7740,4016d2dd,3f5761e5,c0b28e8a,3f228f5c,3f800000,1000,3f800000,1000,154873,146
7741,bfc6fd22,bd4ccccd,bf7eb1c4,3f3fbe77,00000000,0,00000000,0,145248,137
7742,3d922531,3fb4d8ae,c11f49ba,3df9db23,3f800000,1000,3f800000,1000,144957,136
7743,bfa7ad6d,bf39851f,40a56bba,3f7851ec,00000000,0,00000000,0,145541,138
7744,3e843fe6,be77ae14,c00ded29,3f1c28f6,3f50e2a0,816,3f50e000,816,144957,138
7745,400e3dc5,3fb383e4,40a55dcc,3f228f5c,3f800000,1000,3f800000,1000,144374,137
7746,bf864e27,bf2e4ea5,bfddd97f,3f1374bc,00000000,0,00000000,0,144082,136
7747,c04cf473,bf2bd14e,4065119d,3e0624dd,00000000,0,00000000,0,144666,137
7748,c0264745,bf3d5254,40cb851f,3d9374bc,00000000,0,00000000,0,144666,137
7749,3f6defc8,3f721062,40ee44d0,3f05e354,3f4a93b2,791,3f4a6000,791,144666,137
7750,bfcb5697,beb0c7e3,40e77f63,3f66e979,00000000,0,00000000,0,143790,136
7751,bfacec42,3e21652c,40cee632,3dd4fdf4,00000000,0,00000000,0,144374,136
7752,3fb75643,3fc11134,c0845532,3f7f7cee,3f800000,1000,3f800000,1000,166832,159
7753,bf716f00,3f6487fd,3f3f0d84,3e22d0e5,3e6f0c7b,233,3e6f0000,233,147290,140
7754,3f880f13,3fcea090,c0741a37,3f4624dd,3f800000,1000,3f800000,1000,144082,137
7755,401e95ea,3fc948e9,c040e076,3d851eb8,3f800000,1000,3f800000,1000,143498,136
7756,3fcf7271,3f25f3b6,c0b0147b,3f218937,3f800000,1000,3f800000,1000,143207,136
7757,bfff7cee,bf360000,40cc9d49,3f0f1aa0,00000000,0,00000000,0,143207,136
7758,be0e6afd,3dc1f8a1,c0e20aa6,3f126e98,3f800000,1000,3f800000,1000,144374,137
7759,c057dc48,beff0553,4101851f,3f774bc7,00000000,0,00000000,0,144665,137
7760,c02e2142,be829100,411b41f2,3e5d2f1b,00000000,0,00000000,0,144665,137
7761,bf3a0903,3ea1999a,c0322b6b,3efced91,3efb8079,491,3efb8000,491,145248,138
7762,bee1e4f7,3f377732,40ce6cf4,3d810625,00000000,0,00000000,0,144374,137
7763,3fcc0d6f,3f929e84,4088fb7f,3e591687,3f800000,1000,3f800000,1000,145248,137
7764,3f3e7968,bdfc28f6,408fc91d,3f6ac083,3e8a5224,270,3e8a4000,270,145248,138
7765,bfa8403a,3ef4fc50,bf384b5e,3e8bc6a8,00000000,0,00000000,0,143499,135
7766,3e239d5e,3fb2bf48,4030f27c,3f400000,3f800000,1000,3f800000,1000,144665,136
7767,404edff8,3fcc7319,c119a3d7,3efced91,3f800000,1000,3f800000,1000,144082,136
7768,bf6956c1,3f573405,c104f55a,3f0a7efa,3f800000,1000,3f800000,1000,144082,136
7769,bffce65c,bf38bfb1,c107089a,3f59999a,3f22e07f,636,3f22e000,636,144374,136
7770,3f5ae686,3f020419,40a1a787,3cd4fdf4,3f2e9699,682,3f2e8000,682,144374,137
7771,bfced139,bf3c1b09,40bd2ca5,3e645a1d,00000000,0,00000000,0,142623,135
7772,bff8b978,bec5a512,40309eed,3f71a9fc,00000000,0,00000000,0,144082,136
7773,bf5b19a4,bf0c9e1b,407b9a6b,3df9db23,00000000,0,00000000,0,144666,137
7774,c018b48d,bedf573f,c0a14c98,3f07ae14,00000000,0,00000000,0,148748,137
7775,3f6b8bac,3f903c36,41050069,3f7b22d1,3f550589,832,3f54c000,831,145249,137
7776,bfd46dc6,3e6a2681,40843611,3f649ba6,00000000,0,00000000,0,145832,138
7777,3e9e939f,3f89d639,411be076,3ec28f5c,00000000,0,00000000,0,144666,137
7778,bf946152,beba9446,c0b4c8b4,3ee0c49c,3f004ea6,501,3f006000,501,146415,139
7779,bf2a9d1f,be7f9a6b,4116f694,3dcac083,00000000,0,00000000,0,145832,137
7780,bf4d6777,3f63930c,4115f34d,3e6b851f,00000000,0,00000000,0,180248,171
7781,bfe39192,beb43e42,c1119446,3e000000,3f4804fb,781,3f484000,782,181123,171
7782,c04d7a78,bf041d7e,409ef1aa,3d75c28f,00000000,0,00000000,0,181998,172
7783,3fd0adac,3ea5d97f,c0de6738,3e53f7cf,3f800000,1000,3f800000,1000,181999,172
7784,3ebffd61,3f9a2546,c0c554ca,3f56c8b4,3f800000,1000,3f800000,1000,181707,172
7785,40275254,3f8b15b5,40a10be1,3f049ba6,3f800000,1000,3f800000,1000,182290,172
7786,3fa1e59f,3f8a3c36,409812d7,3f272b02,3f800000,1000,3f800000,1000,180248,170
7787,bf769ad4,beb18794,c0d7afb8,3f36c8b4,3f52af37,823,3f52a000,823,180831,171
7788,3fc03e42,3f59c9ef,40a50553,3ea4dd2f,3f800000,1000,3f800000,1000,184331,174
7789,3f905e5f,3f9245a2,be8d844d,3f760419,3f800000,1000,3f800000,1000,182582,173
7790,3f824c83,3f812fec,c0ac9d49,3f77ced9,3f800000,1000,3f800000,1000,181123,171
7791,3f5e7ab7,3fca6c8b,40d5851f,3ee56042,3f800000,1000,3f800000,1000,181415,172
7792,3fcbcd36,3f0aaa65,3fa1c77a,3f54fdf4,3f800000,1000,3f800000,1000,181123,172
7793,3e416f00,3f0c40b8,bea28f5c,3f239581,3f6133c6,880,3f612000,879,182290,173
7794,be086595,3ed2978d,bfc63bcd,3eb645a2,3f235083,638,3f236000,638,192915,183
7795,3fcf064f,3f3c96bc,c119b3d0,3f2b851f,3f800000,1000,3f800000,1000,191332,181
7796,c03571f3,be31ce07,40935810,3e89ba5e,00000000,0,00000000,0,188706,179
7797,3f25edd0,3f234bc7,402a12d7,3e7ef9db,3f7bb725,983,3f7b8000,982,188123,178
7798,3fa875f7,3f998f5c,c0c86738,3f3126e9,3f800000,1000,3f800000,1000,186957,177
7799,3ecdfce3,3e46cf42,c0e23127,3ea6e979,3f800000,1000,3f800000,1000,188123,179
7800,3f95d053,3f44710d,c0de0c4a,3eb3b646,3f800000,1000,3f800000,1000,187539,177
7801,bfef2da1,be68ded3,befdcc64,3e21cac1,00000000,0,00000000,0,186373,176
7802,bd940789,be955183,4116e76d,3f12f1aa,00000000,0,00000000,0,187832,177
7803,bf8ee0f4,3e752bd4,3f7374bc,3f2e978d,00000000,0,00000000,0,187248,178
7804,bebda273,3f981b71,c0fc240b,3f68f5c3,3f800000,1000,3f800000,1000,187248,176
